direction,entry_time,exit_time,entry_price,exit_price,sl_at_entry,sl_at_exit,be_triggered,pnl,mfe_pts,mae_pts,exit_reason,holding_mins,opt_dS,opt_delta_entry,opt_delta_exit,opt_gamma,opt_theta_daily,opt_delta_effect,opt_gamma_pnl,opt_theta_effect,opt_vega_effect,opt_change,opt_pnl_per_lot,opt_gross_pnl,opt_slippage,opt_total_pnl,opt_breakeven_dS,opt_lot_size
short,2024-02-20 09:35:00+05:30,2024-02-20 10:15:00+05:30,22094.15,22112.244547013233,22112.244547013233,22112.244547013233,False,-18.09,48.3,35.45,STOP_LOSS,40,18.0945,-0.2,-0.189143,0.0006,-10.53,-3.5305,6.3845,-1.1232,0.0,-4.6537,-4.6537,-302.49,50.0,-352.49,-5.5695,65
long,2024-02-23 09:50:00+05:30,2024-02-23 15:15:00+05:30,22245.7,22210.526529426108,22210.526529426108,22210.526529426108,False,-35.17,35.05,59.6,STOP_LOSS,325,-35.1735,0.2,0.178896,0.0006,-10.53,-6.7007,24.1249,-9.126,0.0,-15.8267,-15.8267,-1028.73,50.0,-1078.73,42.8729,65
short,2024-02-26 09:40:00+05:30,2024-02-26 10:05:00+05:30,22198.0,22130.995845232213,22216.19679543623,22130.995845232213,True,67.0,86.2,4.15,TRAIL_SL,25,-67.0042,-0.2,-0.240202,0.0006,-10.53,14.613,87.5464,-0.702,0.0,13.911,13.911,904.22,50.0,854.22,-3.4917,65
short,2024-02-26 10:10:00+05:30,2024-02-26 12:20:00+05:30,22148.35,22089.897599984186,22168.08884517599,22089.897599984186,True,58.45,73.2,4.7,TRAIL_SL,130,-58.4524,-0.2,-0.235071,0.0006,-10.53,12.613,66.6253,-3.6504,0.0,8.9626,8.9626,582.57,50.0,532.57,-17.7779,65
short,2024-02-28 14:45:00+05:30,2024-02-29 09:25:00+05:30,22004.35,21941.721968092297,22024.420914598122,21941.721968092297,True,62.63,117.25,8.8,TRAIL_SL,1120,-62.628,-0.2,-0.237577,0.0006,-10.53,13.5846,76.4843,-31.4496,0.0,-17.865,-17.865,-1161.22,50.0,-1211.22,-131.3635,65
short,2024-02-29 09:35:00+05:30,2024-02-29 09:50:00+05:30,21949.9,21975.914831981718,21975.914831981718,21975.914831981718,False,-26.01,27.5,33.25,STOP_LOSS,15,26.0148,-0.2,-0.184391,0.0006,-10.53,-5.0202,13.197,-0.4212,0.0,-5.4414,-5.4414,-353.69,50.0,-403.69,-2.0994,65
long,2024-03-01 14:30:00+05:30,2024-03-01 15:15:00+05:30,22325.25,22335.05,22308.087260765515,22308.087260765515,False,9.8,28.05,9.6,SOFT_EOD_EXIT,45,9.8,0.2,0.20588,0.0006,-10.53,1.9859,1.8728,-1.2636,0.0,0.7223,0.7223,46.95,50.0,-3.05,6.2592,65
short,2024-03-05 09:40:00+05:30,2024-03-05 10:35:00+05:30,22374.95,22301.290462885572,22390.72827102032,22301.290462885572,True,73.66,96.3,0.0,TRAIL_SL,55,-73.6595,-0.2,-0.244196,0.0006,-10.53,16.1969,105.8017,-1.5444,0.0,14.6525,14.6525,952.41,50.0,902.41,-7.6346,65
short,2024-03-06 10:10:00+05:30,2024-03-06 11:45:00+05:30,22315.0,22252.29896308638,22342.390841548095,22252.29896308638,True,62.7,88.85,37.8,TRAIL_SL,95,-62.701,-0.2,-0.237621,0.0006,-10.53,13.6017,76.6627,-2.6676,0.0,10.9341,10.9341,710.72,50.0,660.72,-13.0813,65
long,2024-03-06 14:55:00+05:30,2024-03-06 15:15:00+05:30,22434.25,22471.4,22406.930447312578,22406.930447312578,False,37.15,56.45,0.0,SOFT_EOD_EXIT,20,37.15,0.2,0.22229,0.0006,-10.53,7.8026,26.9124,-0.5616,0.0,7.241,7.241,470.67,50.0,420.67,2.7963,65
long,2024-03-07 09:30:00+05:30,2024-03-07 10:40:00+05:30,22482.65,22451.28626147404,22451.28626147404,22451.28626147404,False,-31.36,19.95,43.45,STOP_LOSS,70,-31.3637,0.2,0.181182,0.0006,-10.53,-6.0072,19.1818,-1.9656,0.0,-7.9728,-7.9728,-518.23,50.0,-568.23,9.6872,65
short,2024-03-11 14:30:00+05:30,2024-03-11 14:50:00+05:30,22385.4,22399.69055684361,22399.69055684361,22399.69055684361,False,-14.29,6.05,21.2,STOP_LOSS,20,14.2906,-0.2,-0.191426,0.0006,-10.53,-2.803,3.9823,-0.5616,0.0,-3.3646,-3.3646,-218.7,50.0,-268.7,-2.7963,65
short,2024-03-13 14:45:00+05:30,2024-03-13 15:00:00+05:30,21972.1,21999.4219000263,21999.4219000263,21999.4219000263,False,-27.32,34.65,74.55,STOP_LOSS,15,27.3219,-0.2,-0.183607,0.0006,-10.53,-5.2628,14.5565,-0.4212,0.0,-5.684,-5.684,-369.46,50.0,-419.46,-2.0994,65
short,2024-03-18 09:50:00+05:30,2024-03-18 09:55:00+05:30,21985.5,22013.439738704277,22013.439738704277,22013.439738704277,False,-27.94,0.0,35.05,STOP_LOSS,5,27.9397,-0.2,-0.183236,0.0006,-10.53,-5.3772,15.2223,-0.1404,0.0,-5.5176,-5.5176,-358.64,50.0,-408.64,-0.7013,65
short,2024-03-22 09:35:00+05:30,2024-03-22 09:55:00+05:30,21958.15,21985.099150086902,21985.099150086902,21985.099150086902,False,-26.95,44.95,33.45,STOP_LOSS,20,26.9492,-0.2,-0.183831,0.0006,-10.53,-5.1937,14.162,-0.5616,0.0,-5.7553,-5.7553,-374.1,50.0,-424.1,-2.7963,65
long,2024-03-22 14:55:00+05:30,2024-03-22 15:05:00+05:30,22130.65,22106.69017290706,22106.69017290706,22106.69017290706,False,-23.96,5.1,33.7,STOP_LOSS,10,-23.9598,0.2,0.185624,0.0006,-10.53,-4.637,11.1944,-0.2808,0.0,-4.9178,-4.9178,-319.65,50.0,-369.65,1.4011,65
short,2024-03-26 09:50:00+05:30,2024-03-26 15:15:00+05:30,22045.75,21999.3,22069.025990833605,22069.025990833605,False,46.45,53.45,26.8,SOFT_EOD_EXIT,325,-46.45,-0.2,-0.22787,0.0006,-10.53,9.8726,42.0732,-9.126,0.0,0.7466,0.7466,48.53,50.0,-1.47,-42.8729,65
long,2024-03-28 10:25:00+05:30,2024-03-28 11:35:00+05:30,22285.35,22358.272201323995,22257.240060346176,22358.272201323995,True,72.92,88.15,6.85,TRAIL_SL,70,72.9222,0.2,0.243753,0.0006,-10.53,16.0202,103.6941,-1.9656,0.0,14.0546,14.0546,913.55,50.0,863.55,9.6872,65
long,2024-03-28 14:45:00+05:30,2024-03-28 14:55:00+05:30,22472.4,22444.141726993894,22444.141726993894,22444.141726993894,False,-28.26,6.2,56.35,STOP_LOSS,10,-28.2583,0.2,0.183045,0.0006,-10.53,-5.4361,15.5713,-0.2808,0.0,-5.7169,-5.7169,-371.6,50.0,-421.6,1.4011,65
long,2024-04-01 10:25:00+05:30,2024-04-01 11:00:00+05:30,22500.05,22471.820388813027,22471.820388813027,22471.820388813027,False,-28.23,6.45,36.55,STOP_LOSS,35,-28.2296,0.2,0.183062,0.0006,-10.53,-5.4308,15.5398,-0.9828,0.0,-6.4136,-6.4136,-416.88,50.0,-466.88,4.8783,65
short,2024-04-03 09:50:00+05:30,2024-04-03 10:00:00+05:30,22389.35,22404.10096715113,22404.10096715113,22404.10096715113,False,-14.75,4.95,39.25,STOP_LOSS,10,14.751,-0.2,-0.191149,0.0006,-10.53,-2.8914,4.243,-0.2808,0.0,-3.1722,-3.1722,-206.2,50.0,-256.2,-1.4011,65
long,2024-04-04 09:30:00+05:30,2024-04-04 09:50:00+05:30,22486.05,22437.377392882852,22437.377392882852,22437.377392882852,False,-48.67,15.5,99.05,STOP_LOSS,20,-48.6726,0.2,0.170796,0.0006,-10.53,-9.0949,46.1959,-0.5616,0.0,-9.6565,-9.6565,-627.67,50.0,-677.67,2.7963,65
short,2024-04-04 10:15:00+05:30,2024-04-04 10:55:00+05:30,22431.65,22343.3516553272,22466.73794554341,22343.3516553272,True,88.3,127.85,18.65,TRAIL_SL,40,-88.2983,-0.2,-0.252979,0.0006,-10.53,19.7648,152.0337,-1.1232,0.0,18.6416,18.6416,1211.7,50.0,1161.7,-5.5695,65
short,2024-04-05 09:45:00+05:30,2024-04-05 10:50:00+05:30,22475.95,22500.52415221703,22500.52415221703,22500.52415221703,False,-24.57,24.35,31.35,STOP_LOSS,65,24.5742,-0.2,-0.185256,0.0006,-10.53,-4.7518,11.7758,-1.8252,0.0,-6.577,-6.577,-427.5,50.0,-477.5,-9.0044,65
long,2024-04-08 09:55:00+05:30,2024-04-08 11:45:00+05:30,22591.65,22643.49496130515,22564.648602751768,22643.49496130515,True,51.84,60.4,5.05,TRAIL_SL,110,51.845,0.2,0.231107,0.0006,-10.53,11.0947,52.4141,-3.0888,0.0,8.0059,8.0059,520.39,50.0,470.39,15.1019,65
long,2024-04-09 10:15:00+05:30,2024-04-09 12:20:00+05:30,22736.3,22713.621919175108,22713.621919175108,22713.621919175108,False,-22.68,32.1,34.4,STOP_LOSS,125,-22.6781,0.2,0.186393,0.0006,-10.53,-4.3968,10.0288,-3.51,0.0,-7.9068,-7.9068,-513.94,50.0,-563.94,17.1108,65
short,2024-04-09 14:45:00+05:30,2024-04-09 15:15:00+05:30,22643.65,22647.3,22657.425919571142,22657.425919571142,False,-3.65,9.75,12.0,SOFT_EOD_EXIT,30,3.65,-0.2,-0.19781,0.0006,-10.53,-0.7264,0.2598,-0.8424,0.0,-1.5688,-1.5688,-101.97,50.0,-151.97,-4.1857,65
long,2024-04-10 09:50:00+05:30,2024-04-10 15:05:00+05:30,22698.4,22764.037047209094,22671.574294171514,22764.037047209094,True,65.64,77.3,24.7,TRAIL_SL,315,65.637,0.2,0.239382,0.0006,-10.53,14.2906,84.0103,-8.8452,0.0,5.4454,5.4454,353.95,50.0,303.95,41.6268,65
short,2024-04-12 10:25:00+05:30,2024-04-12 11:15:00+05:30,22648.1,22665.620797562657,22665.620797562657,22665.620797562657,False,-17.52,6.7,40.4,STOP_LOSS,50,17.5208,-0.2,-0.189488,0.0006,-10.53,-3.4213,5.9861,-1.404,0.0,-4.8253,-4.8253,-313.64,50.0,-363.64,-6.9476,65
short,2024-04-12 14:30:00+05:30,2024-04-12 15:15:00+05:30,22558.4,22520.6,22571.78631360823,22571.78631360823,False,37.8,47.85,4.1,SOFT_EOD_EXIT,45,-37.8,-0.2,-0.22268,0.0006,-10.53,7.9458,27.8624,-1.2636,0.0,6.6822,6.6822,434.34,50.0,384.34,-6.2592,65
short,2024-04-15 09:55:00+05:30,2024-04-15 10:20:00+05:30,22343.85,22371.427131491604,22371.427131491604,22371.427131491604,False,-27.58,9.85,41.55,STOP_LOSS,25,27.5771,-0.2,-0.183454,0.0006,-10.53,-5.3101,14.8297,-0.702,0.0,-6.0121,-6.0121,-390.79,50.0,-440.79,-3.4917,65
short,2024-04-15 14:35:00+05:30,2024-04-15 15:15:00+05:30,22323.35,22271.95,22338.03165563589,22338.03165563589,False,51.4,63.8,5.5,SOFT_EOD_EXIT,40,-51.4,-0.2,-0.23084,0.0006,-10.53,10.9933,51.5182,-1.1232,0.0,9.8701,9.8701,641.56,50.0,591.56,-5.5695,65
short,2024-04-16 09:55:00+05:30,2024-04-16 12:55:00+05:30,22198.55,22125.094366973226,22221.24026236164,22125.094366973226,True,73.46,84.8,15.2,TRAIL_SL,180,-73.4556,-0.2,-0.244073,0.0006,-10.53,16.148,105.2167,-5.0544,0.0,11.0936,11.0936,721.08,50.0,671.08,-24.3804,65
short,2024-04-19 10:00:00+05:30,2024-04-19 12:10:00+05:30,21894.2,21928.173413245408,21928.173413245408,21928.173413245408,False,-33.97,44.0,42.95,STOP_LOSS,130,33.9734,-0.2,-0.179616,0.0006,-10.53,-6.4831,22.5068,-3.6504,0.0,-10.1335,-10.1335,-658.67,50.0,-708.67,-17.7779,65
long,2024-04-22 09:45:00+05:30,2024-04-22 10:25:00+05:30,22209.45,22239.774660910938,22159.95613841097,22239.774660910938,True,30.32,56.75,0.8,TRAIL_SL,40,30.3247,0.2,0.218195,0.0006,-10.53,6.3132,17.9319,-1.1232,0.0,5.19,5.19,337.35,50.0,287.35,5.5695,65
long,2024-04-22 10:25:00+05:30,2024-04-22 12:05:00+05:30,22238.4,22298.33311747903,22202.640690612876,22298.33311747903,True,59.93,73.7,7.85,TRAIL_SL,100,59.9331,0.2,0.23596,0.0006,-10.53,12.9565,70.0436,-2.808,0.0,10.1485,10.1485,659.65,50.0,609.65,13.7562,65
long,2024-04-23 09:45:00+05:30,2024-04-23 15:15:00+05:30,22382.45,22370.35,22353.902520851712,22353.902520851712,False,-12.1,41.15,26.6,SOFT_EOD_EXIT,330,-12.1,0.2,0.19274,0.0006,-10.53,-2.3805,2.855,-9.2664,0.0,-11.6469,-11.6469,-757.05,50.0,-807.05,43.4944,65
long,2024-04-25 14:50:00+05:30,2024-04-25 15:15:00+05:30,22582.55,22552.7,22549.046166788194,22549.046166788194,False,-29.85,18.7,29.9,SOFT_EOD_EXIT,25,-29.85,0.2,0.18209,0.0006,-10.53,-5.7294,17.3749,-0.702,0.0,-6.4314,-6.4314,-418.04,50.0,-468.04,3.4917,65
long,2024-04-26 09:30:00+05:30,2024-04-26 10:00:00+05:30,22582.85,22549.98648607448,22549.98648607448,22549.98648607448,False,-32.86,26.8,36.4,STOP_LOSS,30,-32.8635,0.2,0.180282,0.0006,-10.53,-6.2811,21.0602,-0.8424,0.0,-7.1235,-7.1235,-463.03,50.0,-513.03,4.1857,65
short,2024-04-26 14:35:00+05:30,2024-04-26 14:45:00+05:30,22440.2,22453.92080982969,22453.92080982969,22453.92080982969,False,-13.72,4.65,15.4,STOP_LOSS,10,13.7208,-0.2,-0.191768,0.0006,-10.53,-2.6933,3.6711,-0.2808,0.0,-2.9741,-2.9741,-193.32,50.0,-243.32,-1.4011,65
long,2024-04-30 10:20:00+05:30,2024-04-30 14:35:00+05:30,22725.15,22769.6432245501,22698.576281284593,22769.6432245501,True,44.49,58.2,18.6,TRAIL_SL,255,44.4932,0.2,0.226696,0.0006,-10.53,9.4331,38.6031,-7.1604,0.0,2.2727,2.2727,147.73,50.0,97.73,34.0617,65
long,2024-04-30 14:35:00+05:30,2024-04-30 14:45:00+05:30,22759.0,22738.242969140756,22738.242969140756,22738.242969140756,False,-20.76,4.15,47.45,STOP_LOSS,10,-20.757,0.2,0.187546,0.0006,-10.53,-4.0351,8.4017,-0.2808,0.0,-4.3159,-4.3159,-280.53,50.0,-330.53,1.4011,65
short,2024-05-02 09:30:00+05:30,2024-05-02 10:05:00+05:30,22633.5,22660.87741076423,22660.87741076423,22660.87741076423,False,-27.38,15.8,40.85,STOP_LOSS,35,27.3774,-0.2,-0.183574,0.0006,-10.53,-5.2731,14.6157,-0.9828,0.0,-6.2559,-6.2559,-406.63,50.0,-456.63,-4.8783,65
short,2024-05-02 14:40:00+05:30,2024-05-02 15:15:00+05:30,22659.15,22643.35,22675.763173583102,22675.763173583102,False,15.8,25.7,32.75,SOFT_EOD_EXIT,35,-15.8,-0.2,-0.20948,0.0006,-10.53,3.2274,4.868,-0.9828,0.0,2.2446,2.2446,145.9,50.0,95.9,-4.8783,65
long,2024-05-03 10:00:00+05:30,2024-05-03 10:05:00+05:30,22761.25,22733.788212532683,22733.788212532683,22733.788212532683,False,-27.46,4.55,76.0,STOP_LOSS,5,-27.4618,0.2,0.183523,0.0006,-10.53,-5.2887,14.7059,-0.1404,0.0,-5.4291,-5.4291,-352.89,50.0,-402.89,0.7013,65
short,2024-05-08 09:35:00+05:30,2024-05-08 11:45:00+05:30,22262.5,22290.49541989207,22290.49541989207,22290.49541989207,False,-28.0,77.3,61.65,STOP_LOSS,130,27.9954,-0.2,-0.183203,0.0006,-10.53,-5.3875,15.283,-3.6504,0.0,-9.0379,-9.0379,-587.46,50.0,-637.46,-17.7779,65
short,2024-05-09 09:50:00+05:30,2024-05-09 10:55:00+05:30,22250.85,22149.97815004726,22274.687986559573,22149.97815004726,True,100.87,124.2,9.4,TRAIL_SL,65,-100.8718,-0.2,-0.260523,0.0006,-10.53,22.9217,198.415,-1.8252,0.0,21.0965,21.0965,1371.27,50.0,1321.27,-9.0044,65
short,2024-05-13 10:10:00+05:30,2024-05-13 11:05:00+05:30,21886.1,21911.833903244587,21911.833903244587,21911.833903244587,False,-25.73,65.05,35.45,STOP_LOSS,55,25.7339,-0.2,-0.18456,0.0006,-10.53,-4.968,12.9136,-1.5444,0.0,-6.5124,-6.5124,-423.3,50.0,-473.3,-7.6346,65
long,2024-05-14 09:30:00+05:30,2024-05-14 11:25:00+05:30,22123.3,22173.00799023448,22081.17111432569,22173.00799023448,True,49.71,66.5,42.05,TRAIL_SL,115,49.708,0.2,0.229825,0.0006,-10.53,10.6087,48.1822,-3.2292,0.0,7.3795,7.3795,479.67,50.0,429.67,15.7728,65
long,2024-05-16 09:30:00+05:30,2024-05-16 10:20:00+05:30,22261.35,22219.724432841645,22219.724432841645,22219.724432841645,False,-41.63,10.65,96.2,STOP_LOSS,50,-41.6256,0.2,0.175025,0.0006,-10.53,-7.8573,33.7874,-1.404,0.0,-9.2613,-9.2613,-601.98,50.0,-651.98,6.9476,65
long,2024-05-17 09:30:00+05:30,2024-05-17 10:45:00+05:30,22374.25,22441.006850119284,22326.98464003885,22441.006850119284,True,66.76,97.4,28.6,TRAIL_SL,75,66.7569,0.2,0.240054,0.0006,-10.53,14.5546,86.9013,-2.106,0.0,12.4486,12.4486,809.16,50.0,759.16,10.3687,65
long,2024-05-18 09:45:00+05:30,2024-05-18 09:50:00+05:30,22503.1,22486.08622914625,22486.08622914625,22486.08622914625,False,-17.01,7.55,22.6,STOP_LOSS,5,-17.0138,0.2,0.189792,0.0006,-10.53,-3.3246,5.6446,-0.1404,0.0,-3.465,-3.465,-225.22,50.0,-275.22,0.7013,65
long,2024-05-23 10:05:00+05:30,2024-05-23 10:35:00+05:30,22658.9,22691.973129389477,22627.642568674997,22691.973129389477,True,33.07,60.45,1.5,TRAIL_SL,30,33.0731,0.2,0.219844,0.0006,-10.53,6.91,21.3297,-0.8424,0.0,6.0676,6.0676,394.39,50.0,344.39,4.1857,65
long,2024-05-23 14:55:00+05:30,2024-05-23 15:20:00+05:30,22920.5,22975.45220324767,22888.296350226767,22975.45220324767,True,54.95,73.1,3.0,TRAIL_SL,25,54.9522,0.2,0.232971,0.0006,-10.53,11.8058,58.885,-0.702,0.0,11.1038,11.1038,721.75,50.0,671.75,3.4917,65
long,2024-05-24 09:40:00+05:30,2024-05-24 10:00:00+05:30,22972.3,22930.54474209525,22930.54474209525,22930.54474209525,False,-41.76,11.9,47.45,STOP_LOSS,20,-41.7553,0.2,0.174947,0.0006,-10.53,-7.8803,33.9983,-0.5616,0.0,-8.4419,-8.4419,-548.72,50.0,-598.72,2.7963,65
short,2024-05-28 09:30:00+05:30,2024-05-28 10:20:00+05:30,22957.45,22979.97644154243,22979.97644154243,22979.97644154243,False,-22.53,31.1,32.8,STOP_LOSS,50,22.5264,-0.2,-0.186484,0.0006,-10.53,-4.3683,9.8951,-1.404,0.0,-5.7723,-5.7723,-375.2,50.0,-425.2,-6.9476,65
short,2024-05-29 09:55:00+05:30,2024-05-29 10:40:00+05:30,22808.05,22740.0757631102,22826.021294509344,22740.0757631102,True,67.97,88.6,1.8,TRAIL_SL,45,-67.9742,-0.2,-0.240785,0.0006,-10.53,14.8424,90.0997,-1.2636,0.0,13.5788,13.5788,882.62,50.0,832.62,-6.2592,65
short,2024-05-30 10:20:00+05:30,2024-05-30 14:15:00+05:30,22590.45,22533.29697824811,22610.254207671005,22533.29697824811,True,57.15,71.9,27.4,TRAIL_SL,235,-57.153,-0.2,-0.234292,0.0006,-10.53,12.3126,63.6961,-6.5988,0.0,5.7138,5.7138,371.39,50.0,321.39,-31.5051,65
short,2024-05-31 14:55:00+05:30,2024-05-31 15:15:00+05:30,22518.05,22544.496644855546,22544.496644855546,22544.496644855546,False,-26.45,37.65,61.4,STOP_LOSS,20,26.4466,-0.2,-0.184132,0.0006,-10.53,-5.1005,13.6388,-0.5616,0.0,-5.6621,-5.6621,-368.04,50.0,-418.04,-2.7963,65
short,2024-06-04 09:50:00+05:30,2024-06-04 11:20:00+05:30,22785.45,22182.53505469055,22891.530037254088,22182.53505469055,True,602.91,784.85,95.35,TRAIL_SL,90,-602.9149,-0.2,-0.561749,0.0006,-10.53,218.7297,7088.3754,-2.5272,0.0,216.2025,216.2025,14053.16,50.0,14003.16,-12.4052,65
long,2024-06-06 09:45:00+05:30,2024-06-06 11:25:00+05:30,22696.35,22887.07882034043,22614.809982791983,22887.07882034043,True,190.73,213.8,0.65,TRAIL_SL,100,190.7288,0.2,0.314437,0.0006,-10.53,47.9677,709.3609,-2.808,0.0,45.1597,45.1597,2935.38,50.0,2885.38,13.7562,65
long,2024-06-07 10:15:00+05:30,2024-06-07 11:25:00+05:30,22958.0,23057.348423031883,22908.666381304418,23057.348423031883,True,99.35,124.9,41.4,TRAIL_SL,70,99.3484,0.2,0.259609,0.0006,-10.53,22.5346,192.4671,-1.9656,0.0,20.569,20.569,1336.99,50.0,1286.99,9.6872,65
long,2024-06-07 14:35:00+05:30,2024-06-07 15:10:00+05:30,23246.3,23288.959134875557,23207.55207962433,23288.959134875557,True,42.66,73.9,21.2,TRAIL_SL,35,42.6591,0.2,0.225595,0.0006,-10.53,9.0232,35.4861,-0.9828,0.0,8.0404,8.0404,522.62,50.0,472.62,4.8783,65
long,2024-06-10 09:40:00+05:30,2024-06-10 14:05:00+05:30,23324.75,23366.79804120043,23252.32914495827,23366.79804120043,True,42.05,52.6,91.7,TRAIL_SL,265,42.048,0.2,0.225229,0.0006,-10.53,8.887,34.4767,-7.4412,0.0,1.4458,1.4458,93.98,50.0,43.98,35.3333,65
short,2024-06-11 09:40:00+05:30,2024-06-11 10:00:00+05:30,23252.8,23277.39359904734,23277.39359904734,23277.39359904734,False,-24.59,2.45,46.45,STOP_LOSS,20,24.5936,-0.2,-0.185244,0.0006,-10.53,-4.7554,11.7945,-0.5616,0.0,-5.317,-5.317,-345.61,50.0,-395.61,-2.7963,65
long,2024-06-12 10:15:00+05:30,2024-06-12 10:45:00+05:30,23388.45,23423.109513037627,23359.513866073146,23423.109513037627,True,34.66,52.4,4.7,TRAIL_SL,30,34.6595,0.2,0.220796,0.0006,-10.53,7.2562,23.425,-0.8424,0.0,6.4138,6.4138,416.9,50.0,366.9,4.1857,65
short,2024-06-12 14:35:00+05:30,2024-06-12 15:15:00+05:30,23364.25,23323.15,23380.096726407017,23380.096726407017,False,41.1,50.5,29.9,SOFT_EOD_EXIT,40,-41.1,-0.2,-0.22466,0.0006,-10.53,8.6761,32.9396,-1.1232,0.0,7.5529,7.5529,490.94,50.0,440.94,-5.5695,65
long,2024-06-18 10:25:00+05:30,2024-06-18 15:15:00+05:30,23535.0,23561.55,23506.67911098759,23506.67911098759,False,26.55,28.0,21.3,SOFT_EOD_EXIT,290,26.55,0.2,0.21593,0.0006,-10.53,5.5003,13.7456,-8.1432,0.0,-2.6429,-2.6429,-171.79,50.0,-221.79,38.4934,65
long,2024-06-19 09:35:00+05:30,2024-06-19 10:10:00+05:30,23581.25,23545.761337357108,23545.761337357108,23545.761337357108,False,-35.49,14.45,58.25,STOP_LOSS,35,-35.4887,0.2,0.178707,0.0006,-10.53,-6.7577,24.5592,-0.9828,0.0,-7.7405,-7.7405,-503.13,50.0,-553.13,4.8783,65
short,2024-06-20 09:30:00+05:30,2024-06-20 11:00:00+05:30,23514.15,23550.628038269777,23550.628038269777,23550.628038269777,False,-36.48,71.55,49.25,STOP_LOSS,90,36.478,-0.2,-0.178113,0.0006,-10.53,-6.9363,25.9476,-2.5272,0.0,-9.4635,-9.4635,-615.13,50.0,-665.13,-12.4052,65
short,2024-06-21 14:45:00+05:30,2024-06-21 14:50:00+05:30,23472.15,23501.936092751075,23501.936092751075,23501.936092751075,False,-29.79,9.25,53.85,STOP_LOSS,5,29.7861,-0.2,-0.182128,0.0006,-10.53,-5.7177,17.3006,-0.1404,0.0,-5.8581,-5.8581,-380.77,50.0,-430.77,-0.7013,65
short,2024-06-24 09:50:00+05:30,2024-06-24 10:05:00+05:30,23414.0,23442.478738795893,23442.478738795893,23442.478738795893,False,-28.48,13.25,40.6,STOP_LOSS,15,28.4787,-0.2,-0.182913,0.0006,-10.53,-5.4768,15.8153,-0.4212,0.0,-5.898,-5.898,-383.37,50.0,-433.37,-2.0994,65
long,2024-06-25 09:50:00+05:30,2024-06-25 12:40:00+05:30,23586.65,23651.277006570668,23555.97132752465,23651.277006570668,True,64.63,79.5,24.6,TRAIL_SL,170,64.627,0.2,0.238776,0.0006,-10.53,14.0531,81.4447,-4.7736,0.0,9.2795,9.2795,603.17,50.0,553.17,23.0697,65
long,2024-06-25 14:40:00+05:30,2024-06-25 15:15:00+05:30,23690.3,23727.95,23670.95634653349,23670.95634653349,False,37.65,45.2,16.65,SOFT_EOD_EXIT,35,37.65,0.2,0.22259,0.0006,-10.53,7.9127,27.6417,-0.9828,0.0,6.9299,6.9299,450.45,50.0,400.45,4.8783,65
long,2024-06-26 14:55:00+05:30,2024-06-26 15:15:00+05:30,23874.05,23877.2,23854.190952929668,23854.190952929668,False,3.15,15.85,30.85,SOFT_EOD_EXIT,20,3.15,0.2,0.20189,0.0006,-10.53,0.6327,0.1935,-0.5616,0.0,0.0711,0.0711,4.62,50.0,-45.38,2.7963,65
long,2024-06-28 09:55:00+05:30,2024-06-28 12:15:00+05:30,24135.65,24097.45368539424,24097.45368539424,24097.45368539424,False,-38.2,16.2,62.95,STOP_LOSS,140,-38.1963,0.2,0.177082,0.0006,-10.53,-7.2453,28.4497,-3.9312,0.0,-11.1765,-11.1765,-726.48,50.0,-776.48,19.1083,65
short,2024-07-01 09:30:00+05:30,2024-07-01 09:40:00+05:30,24036.8,24058.37823167133,24058.37823167133,24058.37823167133,False,-21.58,2.45,44.95,STOP_LOSS,10,21.5782,-0.2,-0.187053,0.0006,-10.53,-4.1899,9.0796,-0.2808,0.0,-4.4707,-4.4707,-290.6,50.0,-340.6,-1.4011,65
long,2024-07-03 10:10:00+05:30,2024-07-03 15:15:00+05:30,24267.85,24293.4,24236.242384820456,24236.242384820456,False,25.55,29.3,31.6,SOFT_EOD_EXIT,305,25.55,0.2,0.21533,0.0006,-10.53,5.2863,12.7296,-8.5644,0.0,-3.2781,-3.2781,-213.08,50.0,-263.08,40.3766,65
long,2024-07-04 10:10:00+05:30,2024-07-04 10:20:00+05:30,24375.05,24350.926352204908,24350.926352204908,24350.926352204908,False,-24.12,10.95,37.9,STOP_LOSS,10,-24.1236,0.2,0.185526,0.0006,-10.53,-4.6676,11.348,-0.2808,0.0,-4.9484,-4.9484,-321.65,50.0,-371.65,1.4011,65
short,2024-07-05 10:05:00+05:30,2024-07-05 10:25:00+05:30,24207.85,24227.114344775575,24227.114344775575,24227.114344775575,False,-19.26,5.45,35.9,STOP_LOSS,20,19.2643,-0.2,-0.188441,0.0006,-10.53,-3.7527,7.2367,-0.5616,0.0,-4.3143,-4.3143,-280.43,50.0,-330.43,-2.7963,65
long,2024-07-08 09:35:00+05:30,2024-07-08 11:10:00+05:30,24306.55,24272.156158337733,24272.156158337733,24272.156158337733,False,-34.39,22.6,58.75,STOP_LOSS,95,-34.3938,0.2,0.179364,0.0006,-10.53,-6.5594,23.0673,-2.6676,0.0,-9.227,-9.227,-599.75,50.0,-649.75,13.0813,65
long,2024-07-09 09:45:00+05:30,2024-07-09 13:50:00+05:30,24355.2,24415.49363015033,24330.862471312932,24415.49363015033,True,60.29,73.95,15.25,TRAIL_SL,245,60.2936,0.2,0.236176,0.0006,-10.53,13.0403,70.8888,-6.8796,0.0,6.1607,6.1607,400.44,50.0,350.44,32.7857,65
