datetime,Open,High,Low,Close,Volume
03-02-2025 11:00,23318,23328.35,23310.95,23322.65,0
03-02-2025 11:15,23322.3,23338.6,23285.95,23290.5,0
03-02-2025 11:30,23289.95,23293.75,23253.1,23270.3,0
03-02-2025 11:45,23269.75,23287.05,23263.65,23281.35,0
03-02-2025 12:00,23281.25,23306.3,23280.65,23299.85,0
03-02-2025 12:15,23299.5,23300.95,23269.65,23288.6,0
03-02-2025 12:30,23288.75,23295.4,23266.2,23273.05,0
03-02-2025 12:45,23274.5,23283.35,23258.05,23281.05,0
03-02-2025 13:00,23282.85,23361.9,23276.35,23360.7,0
03-02-2025 13:15,23360.8,23369.1,23328,23331.7,0
03-02-2025 13:30,23332.85,23355.35,23323.25,23352.05,0
03-02-2025 13:45,23352.2,23362.6,23306.35,23325.55,0
03-02-2025 14:00,23326.8,23355.45,23324.35,23346.6,0
03-02-2025 14:15,23346.8,23364.4,23337.55,23361.05,0
03-02-2025 14:30,23361.8,23364.8,23340.85,23351.85,0
03-02-2025 14:45,23351.3,23355.6,23327,23355.05,0
03-02-2025 15:00,23354.35,23381.6,23349.4,23366.9,0
03-02-2025 15:15,23367.2,23369.8,23349.95,23359.7,0
04-02-2025 09:15,23509.9,23534.25,23479.45,23514.35,0
04-02-2025 09:30,23514.1,23573.75,23482.7,23572.4,0
04-02-2025 09:45,23572.2,23582,23554.45,23557.95,0
04-02-2025 10:00,23557.75,23573.35,23504.1,23512.65,0
04-02-2025 10:15,23513.25,23534.5,23484.4,23500.95,0
04-02-2025 10:30,23501.6,23511.95,23423.15,23459.2,0
04-02-2025 10:45,23460.4,23482.8,23436.25,23466.55,0
04-02-2025 11:00,23466.85,23511.2,23460.75,23506.5,0
04-02-2025 11:15,23508.05,23551.45,23493.9,23529.2,0
04-02-2025 11:30,23528.2,23559.1,23527.9,23540.2,0
04-02-2025 11:45,23540.75,23616.6,23538.9,23546.25,0
04-02-2025 12:00,23547.45,23571.15,23527.25,23565.4,0
04-02-2025 12:15,23566.15,23594.1,23562.15,23577.6,0
04-02-2025 12:30,23577.75,23613.6,23575.75,23590.85,0
04-02-2025 12:45,23590.1,23631.45,23583.55,23619.05,0
04-02-2025 13:00,23619.95,23642.75,23580.8,23640.05,0
04-02-2025 13:15,23641.05,23659.4,23625.4,23649.5,0
04-02-2025 13:30,23650.55,23697.1,23641.85,23670.55,0
04-02-2025 13:45,23668.2,23712.6,23663.6,23679.95,0
04-02-2025 14:00,23680.3,23695.05,23627.25,23651.6,0
04-02-2025 14:15,23647.95,23664.35,23633.85,23647.05,0
04-02-2025 14:30,23647.7,23708.35,23642.95,23701.15,0
04-02-2025 14:45,23702.05,23752.7,23684.6,23748.75,0
04-02-2025 15:00,23749.9,23762.75,23733.05,23744,0
04-02-2025 15:15,23744.4,23745.55,23697.05,23707.7,0
05-02-2025 09:15,23801.75,23807.3,23750,23764.1,0
05-02-2025 09:30,23764,23799.95,23755.85,23797.55,0
05-02-2025 09:45,23797.35,23798.25,23741,23754.15,0
05-02-2025 10:00,23754.75,23770.4,23726.5,23746.4,0
05-02-2025 10:15,23745.75,23774.9,23728.85,23774.35,0
05-02-2025 10:30,23774,23776.4,23759.15,23769.05,0
05-02-2025 10:45,23768.65,23786.3,23752.15,23756.85,0
05-02-2025 11:00,23755.75,23770.35,23728.45,23733.1,0
05-02-2025 11:15,23732.4,23754.85,23713.55,23751.25,0
05-02-2025 11:30,23751.1,23755.55,23736.35,23744.05,0
05-02-2025 11:45,23743.85,23759,23738.35,23741.25,0
05-02-2025 12:00,23742.1,23746.75,23724.4,23732.55,0
05-02-2025 12:15,23733.2,23753.85,23729,23738.45,0
05-02-2025 12:30,23739.45,23743.25,23727.4,23732.45,0
05-02-2025 12:45,23733.5,23733.95,23715,23722.05,0
05-02-2025 13:00,23723.2,23756.35,23712.4,23755.9,0
05-02-2025 13:15,23756.55,23760.7,23745.35,23749.55,0
05-02-2025 13:30,23750.65,23760.2,23732.7,23735.2,0
05-02-2025 13:45,23736.3,23774.5,23732.2,23770.7,0
05-02-2025 14:00,23770.5,23771.1,23740.8,23743.1,0
05-02-2025 14:15,23743.55,23747.65,23731.95,23737.25,0
05-02-2025 14:30,23737.45,23752.9,23732.7,23735.15,0
05-02-2025 14:45,23734.75,23735.4,23720.5,23730.25,0
05-02-2025 15:00,23730.65,23731.25,23680.45,23695.85,0
05-02-2025 15:15,23695.9,23700.9,23685.1,23686.75,0
06-02-2025 09:15,23761.95,23773.55,23686.7,23696.55,0
06-02-2025 09:30,23699.05,23700.7,23641.85,23660.2,0
06-02-2025 09:45,23661.2,23676.85,23623.85,23640.6,0
06-02-2025 10:00,23638.25,23661.9,23618.55,23627.8,0
06-02-2025 10:15,23627.3,23651.2,23623.9,23632.9,0
06-02-2025 10:30,23633.1,23656.9,23626.55,23646,0
06-02-2025 10:45,23647.35,23648.2,23629.95,23641.75,0
06-02-2025 11:00,23642,23648.75,23604.75,23616.35,0
06-02-2025 11:15,23616.95,23616.95,23597.1,23605.9,0
06-02-2025 11:30,23605.8,23616,23594.35,23612.55,0
06-02-2025 11:45,23611.35,23626.5,23603.1,23608.25,0
06-02-2025 12:00,23608.85,23623.3,23608.15,23619.45,0
06-02-2025 12:15,23620.3,23629.25,23608.75,23613.85,0
06-02-2025 12:30,23613.45,23615.6,23595.85,23607,0
06-02-2025 12:45,23606.7,23610.2,23575.1,23581.7,0
06-02-2025 13:00,23581.7,23592.25,23579.05,23586.2,0
06-02-2025 13:15,23587.85,23603.75,23580.45,23594.7,0
06-02-2025 13:30,23595,23600.15,23581.4,23588.75,0
06-02-2025 13:45,23588.3,23591.65,23562.25,23580.1,0
06-02-2025 14:00,23580.4,23596.9,23570,23573,0
06-02-2025 14:15,23573.3,23582.6,23567.1,23574,0
06-02-2025 14:30,23574.15,23583.55,23556.25,23575.75,0
06-02-2025 14:45,23575.25,23582.65,23567.2,23580.95,0
06-02-2025 15:00,23581.7,23610.6,23578.35,23595.7,0
06-02-2025 15:15,23595.9,23633.7,23592.4,23628.05,0
07-02-2025 09:15,23649.5,23683.9,23566.85,23594.45,0
07-02-2025 09:30,23593.15,23616.2,23588.3,23606.4,0
07-02-2025 09:45,23606.5,23610.9,23580.55,23605.35,0
07-02-2025 10:00,23606.55,23664.1,23573.75,23612,0
07-02-2025 10:15,23611.8,23621.25,23493.6,23536.6,0
07-02-2025 10:30,23536.2,23581.8,23523.05,23573.9,0
07-02-2025 10:45,23573.5,23613.2,23555.2,23613.2,0
07-02-2025 11:00,23611.9,23629.25,23608.35,23615.95,0
07-02-2025 11:15,23616.25,23688.05,23613,23681.25,0
07-02-2025 11:30,23681.95,23694.5,23651.25,23683.6,0
07-02-2025 11:45,23683.4,23690.9,23644.1,23646.6,0
07-02-2025 12:00,23647,23653.45,23572.8,23573.9,0
07-02-2025 12:15,23572.35,23599.5,23567.4,23593.55,0
07-02-2025 12:30,23593.2,23610.55,23564.65,23583.2,0
07-02-2025 12:45,23582.4,23588.4,23550.25,23557.35,0
07-02-2025 13:00,23555.7,23579.95,23537.65,23547.7,0
07-02-2025 13:15,23547.85,23568.8,23544.9,23567.7,0
07-02-2025 13:30,23567.4,23591.4,23567.4,23572.35,0
07-02-2025 13:45,23570.2,23576.75,23487.35,23511.25,0
07-02-2025 14:00,23510.75,23530.05,23453.25,23461.05,0
07-02-2025 14:15,23460.95,23469.05,23443.2,23466.95,0
07-02-2025 14:30,23466.9,23490.75,23450.9,23458.05,0
07-02-2025 14:45,23458.5,23495.2,23450.25,23490.3,0
07-02-2025 15:00,23490.8,23574.75,23490.8,23573.7,0
07-02-2025 15:15,23574,23591.25,23557.35,23563.15,0
10-02-2025 09:15,23543.8,23568.6,23454.4,23473.6,0
10-02-2025 09:30,23473.6,23477.05,23403.35,23408.25,0
10-02-2025 09:45,23408.4,23459.55,23404.9,23445.9,0
10-02-2025 10:00,23446.1,23461.4,23366.1,23373.1,0
10-02-2025 10:15,23372.35,23390.75,23357.6,23385.55,0
10-02-2025 10:30,23385.2,23406.15,23363.9,23397.2,0
10-02-2025 10:45,23396.55,23400.4,23365.4,23395.3,0
10-02-2025 11:00,23394.95,23402.3,23380.45,23401.3,0
10-02-2025 11:15,23400.8,23403.3,23371.35,23392.15,0
10-02-2025 11:30,23391.7,23401.65,23379.85,23388.6,0
10-02-2025 11:45,23388.55,23400.35,23363.9,23364.4,0
10-02-2025 12:00,23364.4,23370,23338.2,23352.65,0
10-02-2025 12:15,23351.4,23371.25,23337.7,23365.6,0
10-02-2025 12:30,23365.5,23367.65,23342.65,23363.85,0
10-02-2025 12:45,23363.4,23370.65,23347.2,23351.05,0
10-02-2025 13:00,23351.15,23359.25,23344,23353.85,0
10-02-2025 13:15,23353.3,23356.05,23324.55,23351.95,0
10-02-2025 13:30,23351.65,23351.8,23317.25,23346.45,0
10-02-2025 13:45,23346.45,23377,23342.2,23360,0
10-02-2025 14:00,23359.85,23361.9,23325.05,23326.6,0
10-02-2025 14:15,23326.7,23340.1,23316.3,23338.75,0
10-02-2025 14:30,23338.6,23392.2,23337.35,23370.25,0
10-02-2025 14:45,23370.95,23401,23360.1,23400.4,0
10-02-2025 15:00,23400.9,23409.9,23371.6,23380.35,0
10-02-2025 15:15,23380.8,23387.15,23370.85,23376.05,0
11-02-2025 09:15,23383.55,23390.05,23295.75,23314.2,0
11-02-2025 09:30,23314.7,23351.75,23298.9,23339.95,0
11-02-2025 09:45,23339.55,23343.35,23286.45,23304.1,0
11-02-2025 10:00,23305.1,23311.25,23270.7,23277.3,0
11-02-2025 10:15,23276.5,23296.15,23261.25,23289,0
11-02-2025 10:30,23288.8,23292,23258.6,23259.3,0
11-02-2025 10:45,23258.8,23279.35,23250.9,23272.45,0
11-02-2025 11:00,23272.55,23287.9,23260.8,23280.05,0
11-02-2025 11:15,23279.7,23301.75,23259.5,23259.8,0
11-02-2025 11:30,23261.05,23272.15,23248.45,23262.75,0
11-02-2025 11:45,23262.35,23265.45,23245.6,23249.15,0
11-02-2025 12:00,23248.8,23261.4,23243.9,23253.15,0
11-02-2025 12:15,23252.9,23257.4,23237.7,23246.2,0
11-02-2025 12:30,23246.6,23246.8,23233.6,23236.3,0
11-02-2025 12:45,23236.2,23239.4,23177.6,23184.9,0
11-02-2025 13:00,23184.7,23184.7,23026.35,23031.2,0
11-02-2025 13:15,23031.05,23101.4,23022.45,23043.1,0
11-02-2025 13:30,23042.3,23083.7,23023.55,23074.9,0
11-02-2025 13:45,23074.1,23081.6,23037.3,23043.5,0
11-02-2025 14:00,23043.1,23054,22986.65,23052.65,0
11-02-2025 14:15,23052.7,23054.95,23006.4,23018.3,0
11-02-2025 14:30,23018.1,23044.65,23009.6,23027.6,0
11-02-2025 14:45,23028.4,23118.4,23027.45,23055.75,0
11-02-2025 15:00,23055.3,23086.85,23053.65,23073.4,0
11-02-2025 15:15,23074.25,23080.8,23060.4,23070.5,0
12-02-2025 09:15,23050.8,23097.95,22978.4,22978.4,0
12-02-2025 09:30,22978.85,22986.4,22891.75,22911.8,0
12-02-2025 09:45,22911.95,22912.25,22828.7,22840.75,0
12-02-2025 10:00,22840.15,22866.3,22814.5,22830.6,0
12-02-2025 10:15,22831.1,22880.3,22798.35,22857.85,0
12-02-2025 10:30,22857.4,22925.6,22850.15,22866.65,0
12-02-2025 10:45,22869.6,22954.45,22867.5,22923.05,0
12-02-2025 11:00,22923.25,22944.8,22872.2,22925.55,0
12-02-2025 11:15,22924.9,22941.15,22905.6,22928.05,0
12-02-2025 11:30,22926.9,23009.55,22895.9,23009.55,0
12-02-2025 11:45,23010.15,23077.4,22973.4,23051,0
12-02-2025 12:00,23051.3,23072.95,23022.8,23044.4,0
12-02-2025 12:15,23044.9,23053.85,22997.3,23016.8,0
12-02-2025 12:30,23017.05,23087.6,23017.05,23042.45,0
12-02-2025 12:45,23045.6,23110.85,23045.6,23074.8,0
12-02-2025 13:00,23075,23120,23051.7,23103.05,0
12-02-2025 13:15,23105.45,23126.4,23087.15,23120.8,0
12-02-2025 13:30,23121.1,23144.7,23061.9,23100.15,0
12-02-2025 13:45,23101.45,23101.45,22997.7,23001.3,0
12-02-2025 14:00,23002.25,23031.2,22964.55,23002.25,0
12-02-2025 14:15,23002.3,23030.6,22980.75,22998.25,0
12-02-2025 14:30,22998.5,23009.35,22956.65,22991.45,0
12-02-2025 14:45,22990.75,22998.35,22968,22989.75,0
12-02-2025 15:00,22990.6,23059.65,22990.6,23051.55,0
12-02-2025 15:15,23050.85,23063.2,23043.15,23057.8,0
13-02-2025 09:15,23055.75,23115.05,22992.2,23025.25,0
13-02-2025 09:30,23024.9,23129.15,23024.55,23119.6,0
13-02-2025 09:45,23120.45,23190.55,23120.45,23173.95,0
13-02-2025 10:00,23176.5,23192.5,23156.45,23171.7,0
13-02-2025 10:15,23172,23190.6,23131.75,23147.4,0
13-02-2025 10:30,23147.45,23209,23138.55,23190.5,0
13-02-2025 10:45,23191.2,23201.65,23173.05,23176.55,0
13-02-2025 11:00,23177,23205,23159.4,23181.3,0
13-02-2025 11:15,23181.4,23199.9,23179.8,23196.9,0
13-02-2025 11:30,23197,23227,23193.75,23222.45,0
13-02-2025 11:45,23223.6,23235.5,23207.9,23220.85,0
13-02-2025 12:00,23220.75,23225.8,23185.25,23195.8,0
13-02-2025 12:15,23195.7,23210,23183.2,23195.1,0
13-02-2025 12:30,23195.75,23206.85,23176.15,23195.1,0
13-02-2025 12:45,23194.7,23206.55,23182.7,23190.2,0
13-02-2025 13:00,23191.15,23200.65,23153.1,23153.1,0
13-02-2025 13:15,23152.75,23177.65,23131.85,23151.05,0
13-02-2025 13:30,23150.8,23153.5,23054.55,23086.2,0
13-02-2025 13:45,23087.15,23097.05,23043.6,23077.9,0
13-02-2025 14:00,23079.6,23102,23032.7,23063,0
13-02-2025 14:15,23063.65,23074.5,23046.15,23056.6,0
13-02-2025 14:30,23056.75,23056.8,23004.7,23022.2,0
13-02-2025 14:45,23022.35,23056.6,23016.55,23050.85,0
13-02-2025 15:00,23052.15,23063.8,23019.25,23030.15,0
13-02-2025 15:15,23030.15,23039.35,23014.4,23019.4,0
14-02-2025 09:15,23096.45,23133.7,23026.75,23029.35,0
14-02-2025 09:30,23027.2,23070.95,23007.2,23043.2,0
14-02-2025 09:45,23042.9,23074.4,23016.8,23051.05,0
14-02-2025 10:00,23050.5,23094.35,23041.55,23043,0
14-02-2025 10:15,23042.75,23082.25,23031.2,23032.65,0
14-02-2025 10:30,23033.05,23045.55,22920.1,22924,0
14-02-2025 10:45,22923.9,22934.15,22885.85,22912.2,0
14-02-2025 11:00,22911.9,22919.6,22843.3,22893.95,0
14-02-2025 11:15,22893.35,22895.05,22854.7,22854.8,0
14-02-2025 11:30,22854.55,22902,22846.05,22901.15,0
14-02-2025 11:45,22902.5,22922.35,22886.95,22918.7,0
14-02-2025 12:00,22919.45,22921.95,22818.6,22842.05,0
14-02-2025 12:15,22842.2,22857.95,22815.1,22847.7,0
14-02-2025 12:30,22847.4,22866.95,22832.15,22835.95,0
14-02-2025 12:45,22835.65,22852.7,22800.9,22802.7,0
14-02-2025 13:00,22803.4,22815.3,22774.85,22806.35,0
14-02-2025 13:15,22805.9,22850.15,22800.4,22838.75,0
14-02-2025 13:30,22838.95,22845.05,22794.9,22812.1,0
14-02-2025 13:45,22812.7,22817.55,22785.6,22791.95,0
14-02-2025 14:00,22792,22811.8,22775.95,22802.05,0
14-02-2025 14:15,22801.95,22876.85,22799.2,22860.45,0
14-02-2025 14:30,22859.95,22966.45,22853.35,22961.3,0
14-02-2025 14:45,22961.15,22963.45,22893.6,22937.95,0
14-02-2025 15:00,22938.7,22958.95,22913.85,22933.4,0
14-02-2025 15:15,22933.85,22935.6,22895.85,22897.25,0
17-02-2025 09:15,22809.9,22874.75,22725.45,22831.45,0
17-02-2025 09:30,22830.35,22839.45,22755.75,22778.7,0
17-02-2025 09:45,22777,22810.2,22740.2,22771.2,0
17-02-2025 10:00,22770.8,22785.85,22744,22756.85,0
17-02-2025 10:15,22757.35,22827.85,22750.75,22827.3,0
17-02-2025 10:30,22826.95,22916.15,22814.2,22916.15,0
17-02-2025 10:45,22915.85,22926.65,22862.6,22877.5,0
17-02-2025 11:00,22879.05,22894.95,22797.25,22805.7,0
17-02-2025 11:15,22806.2,22847.9,22799.8,22840.1,0
17-02-2025 11:30,22838.8,22856.25,22819.6,22856.25,0
17-02-2025 11:45,22856.6,22868.4,22839.4,22862.45,0
17-02-2025 12:00,22863,22889.5,22823.05,22823.7,0
17-02-2025 12:15,22824.1,22830.7,22796.2,22819.55,0
17-02-2025 12:30,22819.65,22852.7,22809.85,22847.35,0
17-02-2025 12:45,22847.3,22882.2,22841.05,22880.45,0
17-02-2025 13:00,22880.3,22899.8,22837.55,22837.85,0
17-02-2025 13:15,22838.6,22873.35,22834.1,22861.3,0
17-02-2025 13:30,22861.35,22959.35,22859.65,22937.55,0
17-02-2025 13:45,22937.65,22949,22882.55,22898.8,0
17-02-2025 14:00,22898.85,22934.05,22876.75,22886.5,0
17-02-2025 14:15,22887.1,22927,22887.1,22915.45,0
17-02-2025 14:30,22914.9,22919.2,22883.3,22912.4,0
17-02-2025 14:45,22911.65,22949.95,22896.4,22939,0
17-02-2025 15:00,22939.45,22970.75,22938.1,22970.75,0
17-02-2025 15:15,22970.5,22974.2,22954.8,22963.5,0
18-02-2025 09:15,22963.65,22992.5,22876.85,22900.7,0
18-02-2025 09:30,22900.4,22934.8,22868.45,22924.45,0
18-02-2025 09:45,22924.4,22968.3,22907.55,22914.5,0
18-02-2025 10:00,22914.75,22945,22893.25,22894.45,0
18-02-2025 10:15,22894.1,22909.05,22820.05,22827.15,0
18-02-2025 10:30,22826.45,22844,22814.15,22841.45,0
18-02-2025 10:45,22840.45,22877.55,22828,22869.65,0
18-02-2025 11:00,22869.8,22870.2,22801.5,22813.7,0
18-02-2025 11:15,22814.35,22844,22807.5,22838.8,0
18-02-2025 11:30,22839.5,22867.15,22830.95,22866.7,0
18-02-2025 11:45,22866.45,22900.7,22836.85,22837.1,0
18-02-2025 12:00,22836.4,22867.5,22830.8,22863.3,0
18-02-2025 12:15,22863.3,22882.45,22852.5,22876.4,0
18-02-2025 12:30,22877.25,22909.55,22873.45,22877.65,0
18-02-2025 12:45,22878.35,22892.2,22839.95,22854.1,0
18-02-2025 13:00,22853.4,22879.85,22843.7,22871.85,0
18-02-2025 13:15,22872.05,22894.9,22871.75,22894.25,0
18-02-2025 13:30,22893.8,22934.3,22884,22921.45,0
18-02-2025 13:45,22922.8,22929.95,22898.9,22915.4,0
18-02-2025 14:00,22914.7,22932.6,22890,22917.25,0
18-02-2025 14:15,22917.3,22947.65,22909.7,22947.5,0
18-02-2025 14:30,22947.35,22952.7,22924.8,22947.05,0
18-02-2025 14:45,22945.7,22966.55,22925.8,22943.3,0
18-02-2025 15:00,22946.1,22970.8,22945.85,22951.4,0
18-02-2025 15:15,22952.1,22952.1,22918.3,22923.15,0
19-02-2025 09:15,22847.25,22877.05,22814.85,22852.9,0
19-02-2025 09:30,22852.2,22912.35,22846.8,22912.35,0
19-02-2025 09:45,22912.45,22992.05,22912.05,22989.1,0
19-02-2025 10:00,22988.35,22996.2,22954.25,22985.6,0
19-02-2025 10:15,22986.4,23043.05,22986.4,23034.3,0
19-02-2025 10:30,23033.7,23049.95,23009.5,23020.75,0
19-02-2025 10:45,23021,23028.1,22926.25,22927.95,0
19-02-2025 11:00,22927.95,22972.1,22922.45,22972.1,0
19-02-2025 11:15,22972.3,22985.65,22946.4,22960.45,0
19-02-2025 11:30,22960.55,22987.8,22953.45,22959.8,0
19-02-2025 11:45,22959.55,23003.95,22959.25,23001.65,0
19-02-2025 12:00,23001.5,23011.4,22991.8,22999.35,0
19-02-2025 12:15,22998.7,23023.55,22968.4,22969.4,0
19-02-2025 12:30,22969.8,22976.75,22933.3,22943.95,0
19-02-2025 12:45,22944.1,22952.75,22937.55,22948.85,0
19-02-2025 13:00,22948.8,22954.05,22914.25,22938.85,0
19-02-2025 13:15,22938.75,22941.6,22921.25,22928.6,0
19-02-2025 13:30,22928.7,22961.05,22925.8,22938.75,0
19-02-2025 13:45,22938.25,22950.2,22926.5,22928.5,0
19-02-2025 14:00,22928.6,22953.65,22925.3,22950.8,0
19-02-2025 14:15,22950.55,22951.25,22861.85,22863.3,0
19-02-2025 14:30,22862.7,22902.15,22858.8,22880.85,0
19-02-2025 14:45,22880.45,22927.05,22878.55,22917.8,0
19-02-2025 15:00,22916.9,22949.15,22916.1,22939.95,0
19-02-2025 15:15,22940.05,22940.2,22912.35,22914.4,0
20-02-2025 09:15,22821.1,22880.55,22813.95,22847,0
20-02-2025 09:30,22846.3,22898.1,22841.75,22881.25,0
20-02-2025 09:45,22881.1,22890.55,22812.75,22883.05,0
20-02-2025 10:00,22884.45,22885.75,22858.85,22873.75,0
20-02-2025 10:15,22873.8,22909.75,22868.4,22880.5,0
20-02-2025 10:30,22880.05,22904.6,22874.75,22883.2,0
20-02-2025 10:45,22884.25,22890.1,22875.1,22887.2,0
20-02-2025 11:00,22888.35,22913.05,22887.9,22911.3,0
20-02-2025 11:15,22911.2,22914.1,22895,22904.35,0
20-02-2025 11:30,22904.4,22910.4,22897.5,22903.6,0
20-02-2025 11:45,22903.45,22905.9,22879.05,22896.5,0
20-02-2025 12:00,22896.15,22903.95,22888.65,22889.1,0
20-02-2025 12:15,22888.5,22899.3,22884.75,22895.1,0
20-02-2025 12:30,22894.85,22908.8,22887.05,22899.8,0
20-02-2025 12:45,22899.6,22906.45,22891.4,22899.35,0
20-02-2025 13:00,22898.25,22899.85,22870.55,22878.25,0
20-02-2025 13:15,22878.05,22889.9,22875.75,22883.75,0
20-02-2025 13:30,22883.95,22907.3,22883.95,22906,0
20-02-2025 13:45,22906.3,22923,22898.7,22910.2,0
20-02-2025 14:00,22910.25,22912.75,22893.8,22899.5,0
20-02-2025 14:15,22900.05,22910.35,22895.25,22904.9,0
20-02-2025 14:30,22905.35,22916.6,22899.75,22912.65,0
20-02-2025 14:45,22913.15,22923.85,22896.95,22911.65,0
20-02-2025 15:00,22911.2,22920.05,22905.65,22917.15,0
20-02-2025 15:15,22916.2,22920.8,22905,22906.25,0
21-02-2025 09:15,22855.8,22921,22849.65,22896.95,0
21-02-2025 09:30,22896.4,22906.25,22839.75,22843.5,0
21-02-2025 09:45,22844.45,22852.95,22810.1,22813.65,0
21-02-2025 10:00,22813.85,22827.8,22759.35,22760.65,0
21-02-2025 10:15,22760.2,22788.35,22733.3,22767.25,0
21-02-2025 10:30,22767,22798,22765.8,22789.2,0
21-02-2025 10:45,22789.55,22797.95,22755.05,22777.25,0
21-02-2025 11:00,22776.5,22788.65,22740.7,22767.95,0
21-02-2025 11:15,22768,22768,22746.8,22764.95,0
21-02-2025 11:30,22764.95,22820.9,22764.65,22800.75,0
21-02-2025 11:45,22800.8,22809.6,22786.95,22791.6,0
21-02-2025 12:00,22791.4,22799.05,22776.7,22786.3,0
21-02-2025 12:15,22786.2,22809.15,22784.15,22807.5,0
21-02-2025 12:30,22807,22824.45,22802.2,22810.7,0
21-02-2025 12:45,22809.6,22818.45,22785.25,22786.85,0
21-02-2025 13:00,22788.1,22789.3,22757.95,22776.7,0
21-02-2025 13:15,22775.3,22787.2,22749.75,22753.55,0
21-02-2025 13:30,22751.8,22768.55,22721.8,22735.6,0
21-02-2025 13:45,22735.25,22758.3,22720.3,22756.15,0
21-02-2025 14:00,22755.05,22781.15,22739.6,22778.9,0
21-02-2025 14:15,22778.6,22792.05,22760.05,22770.8,0
21-02-2025 14:30,22769.35,22792.5,22765.35,22786.6,0
21-02-2025 14:45,22787.2,22800.7,22771.75,22772.8,0
21-02-2025 15:00,22771.5,22812.7,22771.5,22810.75,0
21-02-2025 15:15,22810.2,22812.25,22763.2,22764.35,0
24-02-2025 09:15,22611.5,22668.05,22607.5,22621.4,0
24-02-2025 09:30,22619.95,22644.35,22563.2,22570.75,0
24-02-2025 09:45,22571.65,22596.95,22568.15,22582.55,0
24-02-2025 10:00,22581.85,22590.05,22560.3,22572.15,0
24-02-2025 10:15,22572.5,22580.9,22548.35,22567.35,0
24-02-2025 10:30,22567.3,22575.5,22553,22554.55,0
24-02-2025 10:45,22554.7,22579.35,22552,22555.35,0
24-02-2025 11:00,22552.85,22580.95,22550.1,22568.55,0
24-02-2025 11:15,22567.75,22584.6,22563.75,22574.3,0
24-02-2025 11:30,22573.85,22611.85,22568.65,22610.1,0
24-02-2025 11:45,22610.35,22620.05,22588.55,22589.5,0
24-02-2025 12:00,22590.4,22594.05,22559.35,22561.15,0
24-02-2025 12:15,22561.25,22571.85,22558.6,22562.1,0
24-02-2025 12:30,22562.2,22583.9,22553.9,22564.55,0
24-02-2025 12:45,22563.95,22587.45,22562.65,22576.95,0
24-02-2025 13:00,22575.55,22591,22570.9,22572.35,0
24-02-2025 13:15,22572.3,22580.35,22544.3,22560.2,0
24-02-2025 13:30,22560.35,22565.2,22524.7,22533.45,0
24-02-2025 13:45,22533.25,22547.55,22518.8,22546.05,0
24-02-2025 14:00,22546.65,22553.5,22531.7,22543.65,0
24-02-2025 14:15,22544.8,22562.3,22536.45,22541.85,0
24-02-2025 14:30,22541.9,22576.45,22540.95,22571.9,0
24-02-2025 14:45,22573,22590.15,22566.85,22571.5,0
24-02-2025 15:00,22572.45,22577.05,22545.3,22554.35,0
24-02-2025 15:15,22554.6,22563.05,22544.15,22548.85,0
25-02-2025 09:15,22516.45,22584.65,22516.45,22552.75,0
25-02-2025 09:30,22554.25,22611.75,22546.25,22603.85,0
25-02-2025 09:45,22605,22625.3,22591.6,22607.2,0
25-02-2025 10:00,22606.55,22608.4,22582.2,22597.5,0
25-02-2025 10:15,22598.35,22601.15,22565.9,22576.15,0
25-02-2025 10:30,22577.3,22594,22565,22582.8,0
25-02-2025 10:45,22583,22585.7,22558.9,22563.5,0
25-02-2025 11:00,22564.25,22569.25,22555.15,22566.45,0
25-02-2025 11:15,22566.95,22569.2,22550.65,22553,0
25-02-2025 11:30,22553.9,22569.7,22544.85,22568.45,0
25-02-2025 11:45,22568.45,22573.6,22555.85,22559.45,0
25-02-2025 12:00,22559.2,22581.15,22553,22572.65,0
25-02-2025 12:15,22572.4,22590.3,22572.1,22578.2,0
25-02-2025 12:30,22577.95,22578.25,22566.05,22567.65,0
25-02-2025 12:45,22567.65,22580.9,22566.95,22574,0
25-02-2025 13:00,22574.6,22600.4,22573.8,22592.75,0
25-02-2025 13:15,22592.85,22595.35,22571.25,22577.2,0
25-02-2025 13:30,22577.8,22590.9,22575.95,22587.15,0
25-02-2025 13:45,22585.65,22595.9,22577.5,22582.15,0
25-02-2025 14:00,22582.55,22591,22575.1,22582.05,0
25-02-2025 14:15,22582.75,22585.4,22573.95,22581.7,0
25-02-2025 14:30,22582.3,22585.95,22577.15,22580.65,0
25-02-2025 14:45,22580.5,22583.25,22568,22572.15,0
25-02-2025 15:00,22573.05,22573.3,22546.25,22553.35,0
25-02-2025 15:15,22554.55,22559.95,22513.9,22526.3,0
27-02-2025 09:15,22568.95,22613.3,22551.5,22555.75,0
27-02-2025 09:30,22554.8,22576.25,22535.05,22560.2,0
27-02-2025 09:45,22560.25,22570,22530,22538.4,0
27-02-2025 10:00,22537.95,22552.45,22535.75,22542.3,0
27-02-2025 10:15,22542.9,22549.75,22526.4,22535.85,0
27-02-2025 10:30,22535.6,22554.95,22533.2,22553.4,0
27-02-2025 10:45,22553.7,22564.7,22548.1,22549.9,0
27-02-2025 11:00,22549.35,22551.35,22540.8,22548.95,0
27-02-2025 11:15,22549.35,22557.25,22538.2,22539.85,0
27-02-2025 11:30,22540.3,22540.3,22528.3,22531.45,0
27-02-2025 11:45,22530.4,22537.45,22524.2,22525,0
