direction,entry_time,exit_time,entry_price,exit_price,stop_loss_at_exit,pnl,exit_reason
long,2015-02-19 10:20:00+05:30,2015-02-19 10:35:00+05:30,8890.8,8880.389354358558,8880.389354358558,-10.41,STOP_LOSS
short,2015-02-19 12:00:00+05:30,2015-02-19 12:40:00+05:30,8833.25,8841.617519769925,8841.617519769925,-8.37,STOP_LOSS
short,2015-02-19 14:20:00+05:30,2015-02-19 14:30:00+05:30,8819.6,8828.194716436466,8828.194716436466,-8.59,STOP_LOSS
long,2015-02-20 12:00:00+05:30,2015-02-20 12:15:00+05:30,8867.1,8855.2586492163,8855.2586492163,-11.84,STOP_LOSS
long,2015-02-20 13:35:00+05:30,2015-02-20 13:55:00+05:30,8874.1,8862.646748939611,8862.646748939611,-11.45,STOP_LOSS
short,2015-02-24 14:50:00+05:30,2015-02-24 15:10:00+05:30,8752.65,8763.63385274161,8763.63385274161,-10.98,STOP_LOSS
short,2015-02-26 09:55:00+05:30,2015-02-26 11:15:00+05:30,8747.95,8756.085156178677,8756.085156178677,-8.14,STOP_LOSS
long,2015-02-27 14:00:00+05:30,2015-02-27 15:15:00+05:30,8810.8,8840.5,8797.36544461249,29.7,EOD_EXIT
long,2015-02-28 10:25:00+05:30,2015-02-28 11:30:00+05:30,8904.1,8892.876971277507,8892.876971277507,-11.22,STOP_LOSS
short,2015-02-28 13:40:00+05:30,2015-02-28 14:25:00+05:30,8796.95,8820.603573220415,8820.603573220415,-23.65,STOP_LOSS
long,2015-03-02 10:05:00+05:30,2015-03-02 10:50:00+05:30,8952.6,8932.806998643406,8932.806998643406,-19.79,STOP_LOSS
long,2015-03-03 10:10:00+05:30,2015-03-03 15:10:00+05:30,8952.3,8998.745569036551,8998.745569036551,46.45,TRAIL_SL
long,2015-03-04 10:25:00+05:30,2015-03-04 11:00:00+05:30,9073.5,9060.755832777137,9060.755832777137,-12.74,STOP_LOSS
short,2015-03-05 10:05:00+05:30,2015-03-05 10:15:00+05:30,8918.35,8930.92046644563,8930.92046644563,-12.57,STOP_LOSS
short,2015-03-05 10:35:00+05:30,2015-03-05 12:50:00+05:30,8926.15,8875.27239895978,8875.27239895978,50.88,TRAIL_SL
short,2015-03-05 13:25:00+05:30,2015-03-05 13:55:00+05:30,8875.7,8884.9516390651,8884.9516390651,-9.25,STOP_LOSS
short,2015-03-09 10:35:00+05:30,2015-03-09 13:50:00+05:30,8822.1,8770.605113633153,8770.605113633153,51.49,TRAIL_SL
short,2015-03-09 13:55:00+05:30,2015-03-09 14:35:00+05:30,8780.7,8789.305316537793,8789.305316537793,-8.61,STOP_LOSS
short,2015-03-10 09:45:00+05:30,2015-03-10 10:35:00+05:30,8750.55,8761.106919876474,8761.106919876474,-10.56,STOP_LOSS
short,2015-03-10 14:55:00+05:30,2015-03-10 15:05:00+05:30,8692.65,8702.545484273747,8702.545484273747,-9.9,STOP_LOSS
short,2015-03-11 11:40:00+05:30,2015-03-11 12:25:00+05:30,8704.3,8712.088873216178,8712.088873216178,-7.79,STOP_LOSS
long,2015-03-13 09:45:00+05:30,2015-03-13 10:05:00+05:30,8794.1,8775.95049537225,8775.95049537225,-18.15,STOP_LOSS
short,2015-03-13 11:20:00+05:30,2015-03-13 12:05:00+05:30,8740.15,8689.343166489512,8689.343166489512,50.81,TRAIL_SL
short,2015-03-13 12:20:00+05:30,2015-03-13 14:10:00+05:30,8693.15,8651.22069431895,8651.22069431895,41.93,TRAIL_SL
short,2015-03-16 10:20:00+05:30,2015-03-16 11:35:00+05:30,8637.25,8645.6094701804,8645.6094701804,-8.36,STOP_LOSS
short,2015-03-17 13:55:00+05:30,2015-03-17 14:55:00+05:30,8652.0,8661.401765194005,8661.401765194005,-9.4,STOP_LOSS
long,2015-03-18 10:05:00+05:30,2015-03-18 10:30:00+05:30,8703.85,8688.04960880404,8688.04960880404,-15.8,STOP_LOSS
short,2015-03-18 14:00:00+05:30,2015-03-18 15:15:00+05:30,8695.5,8685.7,8704.223783774101,9.8,EOD_EXIT
short,2015-03-20 10:30:00+05:30,2015-03-20 11:30:00+05:30,8603.3,8611.021976352888,8611.021976352888,-7.72,STOP_LOSS
short,2015-03-23 14:00:00+05:30,2015-03-23 15:15:00+05:30,8565.8,8549.3,8573.57293406239,16.5,EOD_EXIT
short,2015-03-25 09:45:00+05:30,2015-03-25 15:15:00+05:30,8554.4,8532.4,8563.981480303148,22.0,EOD_EXIT
short,2015-03-26 10:50:00+05:30,2015-03-26 11:00:00+05:30,8468.75,8473.807233956642,8473.807233956642,-5.06,STOP_LOSS
short,2015-03-26 11:20:00+05:30,2015-03-26 13:50:00+05:30,8469.5,8426.535216835311,8426.535216835311,42.96,TRAIL_SL
short,2015-03-26 14:45:00+05:30,2015-03-26 15:10:00+05:30,8405.65,8338.254060132553,8338.254060132553,67.4,TRAIL_SL
short,2015-03-27 09:55:00+05:30,2015-03-27 12:50:00+05:30,8363.95,8284.032902766825,8284.032902766825,79.92,TRAIL_SL
short,2015-03-27 13:00:00+05:30,2015-03-27 13:20:00+05:30,8297.25,8306.42660643656,8306.42660643656,-9.18,STOP_LOSS
long,2015-03-30 14:30:00+05:30,2015-03-30 15:15:00+05:30,8460.0,8486.5,8449.91309907017,26.5,EOD_EXIT
long,2015-03-31 10:10:00+05:30,2015-03-31 14:20:00+05:30,8513.5,8501.430344555192,8501.430344555192,-12.07,STOP_LOSS
short,2015-04-01 09:45:00+05:30,2015-04-01 10:15:00+05:30,8482.15,8491.662966643547,8491.662966643547,-9.51,STOP_LOSS
long,2015-04-01 14:20:00+05:30,2015-04-06 09:20:00+05:30,8531.0,8589.694510771946,8589.694510771946,58.69,TRAIL_SL
long,2015-04-06 10:00:00+05:30,2015-04-06 14:15:00+05:30,8583.1,8623.13201321446,8623.13201321446,40.03,TRAIL_SL
long,2015-04-06 14:15:00+05:30,2015-04-06 15:15:00+05:30,8619.95,8662.85,8608.370822905063,42.9,EOD_EXIT
long,2015-04-07 09:45:00+05:30,2015-04-07 11:00:00+05:30,8664.6,8647.648921189575,8647.648921189575,-16.95,STOP_LOSS
short,2015-04-07 12:55:00+05:30,2015-04-07 14:15:00+05:30,8610.1,8620.234302293378,8620.234302293378,-10.13,STOP_LOSS
long,2015-04-08 09:50:00+05:30,2015-04-08 10:20:00+05:30,8698.65,8682.948759243674,8682.948759243674,-15.7,STOP_LOSS
long,2015-04-08 10:30:00+05:30,2015-04-08 15:15:00+05:30,8696.35,8714.35,8683.246274742121,18.0,EOD_EXIT
long,2015-04-09 13:40:00+05:30,2015-04-09 13:50:00+05:30,8750.7,8741.51187534643,8741.51187534643,-9.19,STOP_LOSS
long,2015-04-10 09:55:00+05:30,2015-04-10 11:20:00+05:30,8770.6,8758.983657138293,8758.983657138293,-11.62,STOP_LOSS
long,2015-04-13 12:45:00+05:30,2015-04-13 13:55:00+05:30,8813.0,8803.63677620893,8803.63677620893,-9.36,STOP_LOSS
short,2015-04-16 10:35:00+05:30,2015-04-16 12:45:00+05:30,8713.4,8671.13632818814,8671.13632818814,42.26,TRAIL_SL
short,2015-04-16 12:50:00+05:30,2015-04-16 13:35:00+05:30,8676.75,8682.80484186272,8682.80484186272,-6.05,STOP_LOSS
short,2015-04-17 13:30:00+05:30,2015-04-20 09:20:00+05:30,8644.85,8585.310520912113,8585.310520912113,59.54,TRAIL_SL
short,2015-04-20 10:25:00+05:30,2015-04-20 13:20:00+05:30,8562.15,8525.88957753949,8525.88957753949,36.26,TRAIL_SL
short,2015-04-20 13:30:00+05:30,2015-04-20 14:45:00+05:30,8532.55,8435.452871571963,8435.452871571963,97.1,TRAIL_SL
short,2015-04-21 10:55:00+05:30,2015-04-21 11:00:00+05:30,8414.05,8423.772662137158,8423.772662137158,-9.72,STOP_LOSS
short,2015-04-22 09:45:00+05:30,2015-04-22 13:55:00+05:30,8397.3,8302.23489753264,8302.23489753264,95.07,TRAIL_SL
short,2015-04-22 14:20:00+05:30,2015-04-22 14:30:00+05:30,8316.2,8327.377810921771,8327.377810921771,-11.18,STOP_LOSS
short,2015-04-23 11:40:00+05:30,2015-04-23 12:00:00+05:30,8413.9,8425.369007419447,8425.369007419447,-11.47,STOP_LOSS
short,2015-04-23 13:20:00+05:30,2015-04-23 13:45:00+05:30,8387.35,8396.457654462622,8396.457654462622,-9.11,STOP_LOSS
short,2015-04-24 10:10:00+05:30,2015-04-24 15:10:00+05:30,8358.9,8290.811645279608,8290.811645279608,68.09,TRAIL_SL
short,2015-04-27 11:05:00+05:30,2015-04-27 11:15:00+05:30,8243.5,8252.307541543269,8252.307541543269,-8.81,STOP_LOSS
short,2015-04-27 14:30:00+05:30,2015-04-27 15:15:00+05:30,8237.3,8211.75,8247.705727145221,25.55,EOD_EXIT
short,2015-04-28 12:15:00+05:30,2015-04-28 13:45:00+05:30,8218.0,8225.79220305093,8225.79220305093,-7.79,STOP_LOSS
short,2015-04-29 11:00:00+05:30,2015-04-29 12:10:00+05:30,8238.4,8246.253255824218,8246.253255824218,-7.85,STOP_LOSS
short,2015-04-30 10:20:00+05:30,2015-04-30 10:50:00+05:30,8166.35,8174.535099578163,8174.535099578163,-8.19,STOP_LOSS
short,2015-04-30 11:00:00+05:30,2015-04-30 11:15:00+05:30,8172.55,8178.268717723362,8178.268717723362,-5.72,STOP_LOSS
short,2015-04-30 13:45:00+05:30,2015-04-30 13:50:00+05:30,8158.45,8164.388484819103,8164.388484819103,-5.94,STOP_LOSS
long,2015-05-04 10:30:00+05:30,2015-05-05 09:15:00+05:30,8264.2,8335.876567782656,8335.876567782656,71.68,TRAIL_SL
long,2015-05-05 11:25:00+05:30,2015-05-05 11:50:00+05:30,8345.25,8335.002431606857,8335.002431606857,-10.25,STOP_LOSS
short,2015-05-05 13:40:00+05:30,2015-05-05 13:45:00+05:30,8305.25,8313.134224305088,8313.134224305088,-7.88,STOP_LOSS
short,2015-05-06 10:45:00+05:30,2015-05-06 12:15:00+05:30,8167.25,8134.94242417351,8134.94242417351,32.31,TRAIL_SL
short,2015-05-06 12:15:00+05:30,2015-05-06 14:10:00+05:30,8135.9,8144.860035521926,8144.860035521926,-8.96,STOP_LOSS
short,2015-05-07 14:20:00+05:30,2015-05-07 14:55:00+05:30,8045.7,8019.933436826503,8019.933436826503,25.77,TRAIL_SL
long,2015-05-08 13:10:00+05:30,2015-05-08 13:45:00+05:30,8193.45,8183.363312130592,8183.363312130592,-10.09,STOP_LOSS
long,2015-05-08 14:45:00+05:30,2015-05-08 15:10:00+05:30,8205.5,8191.285236552298,8191.285236552298,-14.21,STOP_LOSS
long,2015-05-11 12:00:00+05:30,2015-05-11 14:30:00+05:30,8304.35,8294.495954711281,8294.495954711281,-9.85,STOP_LOSS
short,2015-05-12 11:00:00+05:30,2015-05-12 12:25:00+05:30,8181.6,8151.990349530257,8151.990349530257,29.61,TRAIL_SL
short,2015-05-12 12:30:00+05:30,2015-05-12 15:20:00+05:30,8159.25,8125.872588683174,8125.872588683174,33.38,TRAIL_SL
short,2015-05-13 12:00:00+05:30,2015-05-13 13:00:00+05:30,8133.35,8146.531718046328,8146.531718046328,-13.18,STOP_LOSS
long,2015-05-13 14:45:00+05:30,2015-05-13 15:15:00+05:30,8224.0,8230.55,8207.001270350318,6.55,EOD_EXIT
short,2015-05-14 09:55:00+05:30,2015-05-14 10:05:00+05:30,8191.6,8203.915658181213,8203.915658181213,-12.32,STOP_LOSS
short,2015-05-14 11:05:00+05:30,2015-05-14 13:20:00+05:30,8188.05,8198.014425704805,8198.014425704805,-9.96,STOP_LOSS
long,2015-05-14 14:25:00+05:30,2015-05-14 15:15:00+05:30,8198.35,8234.5,8183.643480719449,36.15,EOD_EXIT
long,2015-05-15 10:15:00+05:30,2015-05-15 15:15:00+05:30,8250.7,8262.6,8232.486852604514,11.9,EOD_EXIT
long,2015-05-18 10:30:00+05:30,2015-05-18 10:50:00+05:30,8312.8,8302.991631429648,8302.991631429648,-9.81,STOP_LOSS
long,2015-05-20 10:15:00+05:30,2015-05-20 12:10:00+05:30,8422.75,8410.387371496874,8410.387371496874,-12.36,STOP_LOSS
short,2015-05-21 10:40:00+05:30,2015-05-21 10:50:00+05:30,8396.6,8403.69394410735,8403.69394410735,-7.09,STOP_LOSS
long,2015-05-22 10:05:00+05:30,2015-05-22 12:15:00+05:30,8433.85,8475.271554626766,8475.271554626766,41.42,TRAIL_SL
short,2015-05-25 10:10:00+05:30,2015-05-25 10:20:00+05:30,8429.1,8435.901564062813,8435.901564062813,-6.8,STOP_LOSS
short,2015-05-25 10:35:00+05:30,2015-05-25 13:10:00+05:30,8429.55,8396.643190475454,8396.643190475454,32.91,TRAIL_SL
short,2015-05-25 14:00:00+05:30,2015-05-25 14:25:00+05:30,8385.25,8391.443017065127,8391.443017065127,-6.19,STOP_LOSS
short,2015-05-26 09:50:00+05:30,2015-05-26 10:05:00+05:30,8354.3,8361.281252352463,8361.281252352463,-6.98,STOP_LOSS
short,2015-05-26 10:40:00+05:30,2015-05-26 10:50:00+05:30,8353.85,8359.342373810965,8359.342373810965,-5.49,STOP_LOSS
short,2015-05-26 14:20:00+05:30,2015-05-26 15:15:00+05:30,8333.45,8338.221679942588,8338.221679942588,-4.77,STOP_LOSS
short,2015-05-28 13:30:00+05:30,2015-05-28 14:00:00+05:30,8282.45,8287.916898443307,8287.916898443307,-5.47,STOP_LOSS
long,2015-05-29 11:45:00+05:30,2015-05-29 13:20:00+05:30,8410.3,8400.859153977925,8400.859153977925,-9.44,STOP_LOSS
long,2015-06-01 09:50:00+05:30,2015-06-01 15:15:00+05:30,8433.45,8433.3,8418.067359478358,-0.15,EOD_EXIT
short,2015-06-02 10:10:00+05:30,2015-06-02 11:50:00+05:30,8395.75,8319.0512688266,8319.0512688266,76.7,TRAIL_SL
short,2015-06-02 11:55:00+05:30,2015-06-02 12:05:00+05:30,8331.75,8342.951744912507,8342.951744912507,-11.2,STOP_LOSS
short,2015-06-02 13:30:00+05:30,2015-06-02 14:50:00+05:30,8312.6,8249.966469076378,8249.966469076378,62.63,TRAIL_SL
short,2015-06-03 10:40:00+05:30,2015-06-03 10:55:00+05:30,8180.35,8189.061453243056,8189.061453243056,-8.71,STOP_LOSS
short,2015-06-03 12:25:00+05:30,2015-06-03 13:00:00+05:30,8126.3,8139.200089639863,8139.200089639863,-12.9,STOP_LOSS
short,2015-06-03 14:20:00+05:30,2015-06-03 15:00:00+05:30,8124.7,8133.879653713849,8133.879653713849,-9.18,STOP_LOSS
short,2015-06-04 13:55:00+05:30,2015-06-04 14:20:00+05:30,8079.8,8087.4984643911575,8087.4984643911575,-7.7,STOP_LOSS
long,2015-06-05 14:35:00+05:30,2015-06-05 14:45:00+05:30,8176.1,8165.074163245434,8165.074163245434,-11.03,STOP_LOSS
short,2015-06-08 10:10:00+05:30,2015-06-08 13:20:00+05:30,8079.9,8047.2061202470795,8047.2061202470795,32.69,TRAIL_SL
short,2015-06-08 13:50:00+05:30,2015-06-08 14:15:00+05:30,8047.95,8054.749380416482,8054.749380416482,-6.8,STOP_LOSS
short,2015-06-09 10:20:00+05:30,2015-06-09 12:45:00+05:30,8032.8,8040.26096429607,8040.26096429607,-7.46,STOP_LOSS
short,2015-06-11 11:50:00+05:30,2015-06-11 12:15:00+05:30,8033.4,8044.2759519474785,8044.2759519474785,-10.88,STOP_LOSS
short,2015-06-11 12:30:00+05:30,2015-06-11 12:35:00+05:30,8040.3,8047.4200454589545,8047.4200454589545,-7.12,STOP_LOSS
short,2015-06-11 14:15:00+05:30,2015-06-12 09:55:00+05:30,8019.85,7955.744405603134,7955.744405603134,64.11,TRAIL_SL
short,2015-06-12 10:00:00+05:30,2015-06-12 10:10:00+05:30,7963.4,7972.664784855586,7972.664784855586,-9.26,STOP_LOSS
short,2015-06-16 10:15:00+05:30,2015-06-16 10:30:00+05:30,7982.5,7988.791643777136,7988.791643777136,-6.29,STOP_LOSS
short,2015-06-16 13:40:00+05:30,2015-06-16 14:10:00+05:30,7966.85,7971.82603865176,7971.82603865176,-4.98,STOP_LOSS
long,2015-06-17 09:50:00+05:30,2015-06-17 14:05:00+05:30,8061.1,8109.975687304733,8109.975687304733,48.88,TRAIL_SL
long,2015-06-17 14:55:00+05:30,2015-06-17 15:00:00+05:30,8118.95,8106.284767875448,8106.284767875448,-12.67,STOP_LOSS
long,2015-06-19 10:45:00+05:30,2015-06-19 12:15:00+05:30,8224.6,8216.001875243945,8216.001875243945,-8.6,STOP_LOSS
long,2015-06-22 11:15:00+05:30,2015-06-22 14:50:00+05:30,8313.65,8364.931421857376,8364.931421857376,51.28,TRAIL_SL
long,2015-06-22 14:55:00+05:30,2015-06-22 15:15:00+05:30,8358.3,8350.9,8350.04915816797,-7.4,EOD_EXIT
long,2015-06-23 10:45:00+05:30,2015-06-23 10:50:00+05:30,8389.75,8381.987997375181,8381.987997375181,-7.76,STOP_LOSS
long,2015-06-23 10:55:00+05:30,2015-06-23 11:05:00+05:30,8387.5,8377.902406917357,8377.902406917357,-9.6,STOP_LOSS
long,2015-06-24 10:20:00+05:30,2015-06-24 14:55:00+05:30,8402.1,8392.696885893405,8392.696885893405,-9.4,STOP_LOSS
short,2015-06-25 09:50:00+05:30,2015-06-25 10:10:00+05:30,8357.05,8365.323365953367,8365.323365953367,-8.27,STOP_LOSS
long,2015-06-25 14:45:00+05:30,2015-06-25 15:00:00+05:30,8404.4,8394.103681500335,8394.103681500335,-10.3,STOP_LOSS
short,2015-06-26 10:05:00+05:30,2015-06-26 10:25:00+05:30,8372.05,8380.337685074672,8380.337685074672,-8.29,STOP_LOSS
long,2015-06-26 14:30:00+05:30,2015-06-26 14:35:00+05:30,8391.05,8381.053770065111,8381.053770065111,-10.0,STOP_LOSS
short,2015-06-29 10:20:00+05:30,2015-06-29 11:05:00+05:30,8240.15,8207.108841397034,8207.108841397034,33.04,TRAIL_SL
short,2015-06-29 11:55:00+05:30,2015-06-29 12:30:00+05:30,8215.35,8221.46651861865,8221.46651861865,-6.12,STOP_LOSS
long,2015-07-03 10:30:00+05:30,2015-07-03 12:40:00+05:30,8481.5,8470.970524063538,8470.970524063538,-10.53,STOP_LOSS
short,2015-07-06 09:45:00+05:30,2015-07-06 12:35:00+05:30,8429.35,8444.58991824658,8444.58991824658,-15.24,STOP_LOSS
long,2015-07-07 09:45:00+05:30,2015-07-07 14:05:00+05:30,8534.2,8519.263196833772,8519.263196833772,-14.94,STOP_LOSS
short,2015-07-07 14:40:00+05:30,2015-07-07 14:45:00+05:30,8510.65,8519.225828126084,8519.225828126084,-8.58,STOP_LOSS
short,2015-07-07 14:50:00+05:30,2015-07-07 15:15:00+05:30,8514.7,8515.2,8523.449399792482,-0.5,EOD_EXIT
short,2015-07-08 10:00:00+05:30,2015-07-08 11:10:00+05:30,8452.8,8388.30192036373,8388.30192036373,64.5,TRAIL_SL
short,2015-07-08 12:45:00+05:30,2015-07-08 13:30:00+05:30,8360.65,8368.82671859491,8368.82671859491,-8.18,STOP_LOSS
short,2015-07-09 10:15:00+05:30,2015-07-09 10:35:00+05:30,8357.8,8366.697428786058,8366.697428786058,-8.9,STOP_LOSS
short,2015-07-09 14:55:00+05:30,2015-07-09 15:15:00+05:30,8338.95,8328.75,8345.279194299597,10.2,EOD_EXIT
short,2015-07-10 11:00:00+05:30,2015-07-10 12:35:00+05:30,8329.45,8336.491811217971,8336.491811217971,-7.04,STOP_LOSS
long,2015-07-13 14:55:00+05:30,2015-07-13 15:15:00+05:30,8461.3,8458.85,8451.289012931402,-2.45,EOD_EXIT
long,2015-07-15 11:15:00+05:30,2015-07-15 14:50:00+05:30,8518.2,8511.778343437581,8511.778343437581,-6.42,STOP_LOSS
long,2015-07-16 10:45:00+05:30,2015-07-16 15:15:00+05:30,8569.1,8611.1,8561.844355466317,42.0,EOD_EXIT
short,2015-07-20 09:45:00+05:30,2015-07-20 14:30:00+05:30,8591.65,8599.321987891211,8599.321987891211,-7.67,STOP_LOSS
long,2015-07-21 10:40:00+05:30,2015-07-21 11:20:00+05:30,8623.5,8613.178968254862,8613.178968254862,-10.32,STOP_LOSS
long,2015-07-22 14:10:00+05:30,2015-07-22 15:15:00+05:30,8624.85,8638.65,8614.32783546948,13.8,EOD_EXIT
short,2015-07-23 14:25:00+05:30,2015-07-23 14:30:00+05:30,8591.95,8600.308197299926,8600.308197299926,-8.36,STOP_LOSS
short,2015-07-24 09:50:00+05:30,2015-07-24 15:25:00+05:30,8576.7,8524.382153476568,8524.382153476568,52.32,TRAIL_SL
short,2015-07-27 10:40:00+05:30,2015-07-27 10:45:00+05:30,8433.1,8439.22297880183,8439.22297880183,-6.12,STOP_LOSS
short,2015-07-27 11:20:00+05:30,2015-07-27 13:00:00+05:30,8441.8,8399.212026537558,8399.212026537558,42.59,TRAIL_SL
short,2015-07-27 13:30:00+05:30,2015-07-27 13:40:00+05:30,8398.75,8404.245581646892,8404.245581646892,-5.5,STOP_LOSS
short,2015-07-28 10:00:00+05:30,2015-07-28 10:10:00+05:30,8359.6,8368.512722417418,8368.512722417418,-8.91,STOP_LOSS
long,2015-07-30 10:55:00+05:30,2015-07-30 13:20:00+05:30,8435.95,8429.734641613944,8429.734641613944,-6.22,STOP_LOSS
long,2015-07-31 09:50:00+05:30,2015-07-31 12:00:00+05:30,8467.15,8506.471559372578,8506.471559372578,39.32,TRAIL_SL
long,2015-07-31 12:20:00+05:30,2015-07-31 15:15:00+05:30,8507.3,8528.35,8499.320118555714,21.05,EOD_EXIT
short,2015-08-04 10:00:00+05:30,2015-08-04 11:05:00+05:30,8521.15,8528.709654038703,8528.709654038703,-7.56,STOP_LOSS
short,2015-08-04 13:30:00+05:30,2015-08-04 13:40:00+05:30,8476.8,8484.861559614657,8484.861559614657,-8.06,STOP_LOSS
long,2015-08-05 10:40:00+05:30,2015-08-05 14:05:00+05:30,8573.8,8563.69911787664,8563.69911787664,-10.1,STOP_LOSS
long,2015-08-06 13:55:00+05:30,2015-08-06 15:15:00+05:30,8588.75,8583.85,8579.898384360215,-4.9,EOD_EXIT
short,2015-08-11 09:50:00+05:30,2015-08-11 11:40:00+05:30,8521.3,8490.122186139399,8490.122186139399,31.18,TRAIL_SL
short,2015-08-11 12:15:00+05:30,2015-08-11 12:25:00+05:30,8489.15,8495.33768492476,8495.33768492476,-6.19,STOP_LOSS
short,2015-08-11 13:10:00+05:30,2015-08-11 15:15:00+05:30,8476.4,8461.3,8483.833916983267,15.1,EOD_EXIT
short,2015-08-12 10:00:00+05:30,2015-08-12 10:45:00+05:30,8409.95,8420.40882795195,8420.40882795195,-10.46,STOP_LOSS
short,2015-08-12 13:30:00+05:30,2015-08-12 14:15:00+05:30,8400.65,8372.639837011313,8372.639837011313,28.01,TRAIL_SL
short,2015-08-12 14:45:00+05:30,2015-08-12 15:15:00+05:30,8374.2,8344.75,8381.329293491444,29.45,EOD_EXIT
long,2015-08-14 12:15:00+05:30,2015-08-14 13:20:00+05:30,8471.7,8516.878565801282,8516.878565801282,45.18,TRAIL_SL
long,2015-08-14 13:50:00+05:30,2015-08-14 14:40:00+05:30,8514.9,8505.011022298511,8505.011022298511,-9.89,STOP_LOSS
short,2015-08-17 10:05:00+05:30,2015-08-17 11:50:00+05:30,8461.45,8474.251533604138,8474.251533604138,-12.8,STOP_LOSS
long,2015-08-17 12:50:00+05:30,2015-08-17 13:25:00+05:30,8497.65,8484.52469703768,8484.52469703768,-13.13,STOP_LOSS
long,2015-08-18 10:00:00+05:30,2015-08-18 11:10:00+05:30,8510.05,8498.233018803992,8498.233018803992,-11.82,STOP_LOSS
short,2015-08-18 12:35:00+05:30,2015-08-18 14:00:00+05:30,8456.6,8466.498452181047,8466.498452181047,-9.9,STOP_LOSS
short,2015-08-19 09:55:00+05:30,2015-08-19 10:10:00+05:30,8451.2,8459.209889999334,8459.209889999334,-8.01,STOP_LOSS
long,2015-08-19 11:55:00+05:30,2015-08-19 14:30:00+05:30,8498.65,8487.264367005564,8487.264367005564,-11.39,STOP_LOSS
short,2015-08-20 13:55:00+05:30,2015-08-20 14:40:00+05:30,8414.85,8374.549680303491,8374.549680303491,40.3,TRAIL_SL
short,2015-08-24 11:15:00+05:30,2015-08-24 11:20:00+05:30,7984.9,8001.975771247663,8001.975771247663,-17.08,STOP_LOSS
short,2015-08-24 11:30:00+05:30,2015-08-24 12:20:00+05:30,7993.7,7964.575848456494,7964.575848456494,29.12,TRAIL_SL
short,2015-08-24 12:45:00+05:30,2015-08-24 13:10:00+05:30,7975.5,7933.72655765523,7933.72655765523,41.77,TRAIL_SL
short,2015-08-25 09:45:00+05:30,2015-08-25 11:30:00+05:30,7846.5,7711.23963944485,7711.23963944485,135.26,TRAIL_SL
short,2015-08-26 13:00:00+05:30,2015-08-26 13:40:00+05:30,7861.4,7873.405147598051,7873.405147598051,-12.01,STOP_LOSS
long,2015-08-27 13:50:00+05:30,2015-08-27 15:15:00+05:30,7940.1,7952.3,7925.14203092687,12.2,EOD_EXIT
long,2015-08-28 10:40:00+05:30,2015-08-28 13:05:00+05:30,8067.65,8053.304848847061,8053.304848847061,-14.35,STOP_LOSS
short,2015-08-28 14:25:00+05:30,2015-08-28 15:15:00+05:30,8008.05,7995.45,8024.077005338713,12.6,EOD_EXIT
short,2015-08-31 09:55:00+05:30,2015-08-31 10:25:00+05:30,7970.3,7982.39899434733,7982.39899434733,-12.1,STOP_LOSS
short,2015-08-31 14:30:00+05:30,2015-08-31 14:45:00+05:30,7977.55,7987.950808073308,7987.950808073308,-10.4,STOP_LOSS
short,2015-09-01 10:45:00+05:30,2015-09-01 11:05:00+05:30,7903.65,7912.42874770274,7912.42874770274,-8.78,STOP_LOSS
short,2015-09-01 12:35:00+05:30,2015-09-01 13:30:00+05:30,7868.8,7840.003298641381,7840.003298641381,28.8,TRAIL_SL
short,2015-09-01 13:30:00+05:30,2015-09-01 14:35:00+05:30,7845.25,7765.1277111165355,7765.1277111165355,80.12,TRAIL_SL
short,2015-09-02 11:55:00+05:30,2015-09-02 12:00:00+05:30,7783.6,7794.678894157961,7794.678894157961,-11.08,STOP_LOSS
short,2015-09-02 14:10:00+05:30,2015-09-02 14:20:00+05:30,7757.05,7767.479543645432,7767.479543645432,-10.43,STOP_LOSS
short,2015-09-04 10:15:00+05:30,2015-09-04 10:55:00+05:30,7681.8,7658.236938888608,7658.236938888608,23.56,TRAIL_SL
short,2015-09-04 11:05:00+05:30,2015-09-04 11:15:00+05:30,7663.0,7674.521235088248,7674.521235088248,-11.52,STOP_LOSS
short,2015-09-04 11:30:00+05:30,2015-09-04 13:05:00+05:30,7676.5,7648.595447981939,7648.595447981939,27.9,TRAIL_SL
short,2015-09-07 10:10:00+05:30,2015-09-07 10:25:00+05:30,7641.95,7656.171144579804,7656.171144579804,-14.22,STOP_LOSS
short,2015-09-07 10:35:00+05:30,2015-09-07 14:35:00+05:30,7641.7,7584.747367242612,7584.747367242612,56.95,TRAIL_SL
long,2015-09-09 10:30:00+05:30,2015-09-09 10:35:00+05:30,7795.7,7782.4931873962005,7782.4931873962005,-13.21,STOP_LOSS
long,2015-09-09 12:40:00+05:30,2015-09-09 13:35:00+05:30,7827.0,7816.736502846068,7816.736502846068,-10.26,STOP_LOSS
short,2015-09-10 10:25:00+05:30,2015-09-10 10:55:00+05:30,7707.3,7717.428591855017,7717.428591855017,-10.13,STOP_LOSS
short,2015-09-10 11:00:00+05:30,2015-09-10 11:50:00+05:30,7714.15,7722.370659984127,7722.370659984127,-8.22,STOP_LOSS
long,2015-09-11 10:05:00+05:30,2015-09-11 11:10:00+05:30,7829.7,7813.330212720105,7813.330212720105,-16.37,STOP_LOSS
long,2015-09-14 13:35:00+05:30,2015-09-14 15:15:00+05:30,7839.65,7868.65,7831.0049672859805,29.0,EOD_EXIT
