direction,entry_time,exit_time,entry_price,exit_price,peak_profit,pnl,exit_reason
long,2018-10-29 13:20:00+05:30,2018-10-29 14:15:00+05:30,10183.75,10154.9,8.3,-28.85,ST_TRAIL
long,2018-10-30 10:05:00+05:30,2018-10-30 11:10:00+05:30,10262.2,10243.35,20.4,-18.85,ST_TRAIL
short,2018-10-30 14:25:00+05:30,2018-10-30 14:50:00+05:30,10210.8,10217.2,29.1,-6.4,ST_TRAIL
short,2018-10-31 09:50:00+05:30,2018-10-31 11:10:00+05:30,10129.1,10168.8,11.5,-39.7,ST_TRAIL
long,2018-10-31 13:25:00+05:30,2018-10-31 15:15:00+05:30,10259.95,10388.4,129.25,128.45,EOD_EXIT
long,2018-11-01 10:35:00+05:30,2018-11-01 10:55:00+05:30,10403.2,10373.95,0.0,-29.25,ST_TRAIL
short,2018-11-01 14:10:00+05:30,2018-11-01 14:35:00+05:30,10374.85,10408.15,4.05,-33.3,ST_TRAIL
long,2018-11-02 09:55:00+05:30,2018-11-02 12:20:00+05:30,10528.7,10555.5,52.55,26.8,ST_TRAIL
long,2018-11-02 13:10:00+05:30,2018-11-02 14:05:00+05:30,10575.2,10579.7,23.95,4.5,ST_TRAIL
short,2018-11-02 14:20:00+05:30,2018-11-02 15:15:00+05:30,10548.15,10547.95,13.35,0.2,EOD_EXIT
short,2018-11-05 11:00:00+05:30,2018-11-05 12:25:00+05:30,10502.8,10511.6,20.6,-8.8,ST_TRAIL
short,2018-11-05 13:30:00+05:30,2018-11-05 15:05:00+05:30,10488.65,10521.55,6.65,-32.9,ST_TRAIL
short,2018-11-06 13:50:00+05:30,2018-11-06 15:00:00+05:30,10508.5,10536.5,15.25,-28.0,ST_TRAIL
long,2018-11-09 10:15:00+05:30,2018-11-09 12:25:00+05:30,10589.25,10596.15,29.35,6.9,ST_TRAIL
short,2018-11-12 10:00:00+05:30,2018-11-12 15:15:00+05:30,10602.95,10480.3,122.65,122.65,EOD_EXIT
short,2018-11-13 10:50:00+05:30,2018-11-13 11:35:00+05:30,10470.4,10487.55,3.2,-17.15,ST_TRAIL
long,2018-11-13 13:10:00+05:30,2018-11-13 15:15:00+05:30,10516.2,10588.45,72.7,72.25,EOD_EXIT
short,2018-11-14 09:45:00+05:30,2018-11-14 10:45:00+05:30,10599.15,10600.55,36.9,-1.4,ST_TRAIL
short,2018-11-14 14:05:00+05:30,2018-11-14 14:40:00+05:30,10550.65,10574.2,12.4,-23.55,ST_TRAIL
short,2018-11-15 09:45:00+05:30,2018-11-15 10:50:00+05:30,10571.6,10602.85,2.05,-31.25,ST_TRAIL
long,2018-11-15 10:55:00+05:30,2018-11-15 13:25:00+05:30,10595.7,10620.15,45.25,24.45,ST_TRAIL
long,2018-11-16 09:55:00+05:30,2018-11-16 10:50:00+05:30,10685.65,10667.8,4.2,-17.85,ST_TRAIL
long,2018-11-16 13:15:00+05:30,2018-11-16 13:40:00+05:30,10686.85,10666.45,0.0,-20.4,ST_TRAIL
long,2018-11-19 13:45:00+05:30,2018-11-19 14:25:00+05:30,10725.35,10721.0,14.15,-4.35,ST_TRAIL
short,2018-11-20 10:30:00+05:30,2018-11-20 15:00:00+05:30,10707.2,10664.7,64.15,42.5,ST_TRAIL
short,2018-11-21 09:45:00+05:30,2018-11-21 12:15:00+05:30,10622.4,10594.65,57.4,27.75,ST_TRAIL
short,2018-11-21 13:00:00+05:30,2018-11-21 13:50:00+05:30,10592.35,10607.45,11.1,-15.1,ST_TRAIL
long,2018-11-22 09:55:00+05:30,2018-11-22 10:55:00+05:30,10636.05,10617.7,4.2,-18.35,ST_TRAIL
short,2018-11-22 13:00:00+05:30,2018-11-22 15:15:00+05:30,10594.95,10526.75,70.65,68.2,EOD_EXIT
short,2018-11-26 09:40:00+05:30,2018-11-26 12:05:00+05:30,10539.4,10521.9,45.95,17.5,ST_TRAIL
long,2018-11-26 13:40:00+05:30,2018-11-26 15:15:00+05:30,10588.2,10629.55,47.5,41.35,EOD_EXIT
long,2018-11-27 10:20:00+05:30,2018-11-27 11:20:00+05:30,10625.45,10614.05,11.65,-11.4,ST_TRAIL
long,2018-11-27 13:15:00+05:30,2018-11-27 14:00:00+05:30,10663.45,10644.5,3.95,-18.95,ST_TRAIL
long,2018-11-28 09:55:00+05:30,2018-11-28 12:55:00+05:30,10731.45,10739.15,24.3,7.7,ST_TRAIL
long,2018-11-29 09:45:00+05:30,2018-11-29 11:05:00+05:30,10811.25,10815.75,17.4,4.5,ST_TRAIL
long,2018-11-29 11:25:00+05:30,2018-11-29 15:05:00+05:30,10831.5,10850.55,45.9,19.05,ST_TRAIL
long,2018-12-03 13:45:00+05:30,2018-12-03 14:00:00+05:30,10887.8,10870.85,1.75,-16.95,ST_TRAIL
short,2018-12-04 13:20:00+05:30,2018-12-04 13:40:00+05:30,10849.85,10874.2,0.0,-24.35,ST_TRAIL
short,2018-12-05 13:20:00+05:30,2018-12-05 15:00:00+05:30,10791.6,10781.0,35.15,10.6,ST_TRAIL
short,2018-12-06 09:55:00+05:30,2018-12-06 12:30:00+05:30,10663.8,10668.0,18.6,-4.2,ST_TRAIL
short,2018-12-06 13:30:00+05:30,2018-12-06 15:15:00+05:30,10662.15,10603.0,67.45,59.15,EOD_EXIT
short,2018-12-10 09:40:00+05:30,2018-12-10 11:25:00+05:30,10512.55,10531.35,24.1,-18.8,ST_TRAIL
short,2018-12-10 13:55:00+05:30,2018-12-10 15:15:00+05:30,10502.7,10486.45,16.25,16.25,EOD_EXIT
long,2018-12-11 11:10:00+05:30,2018-12-11 12:05:00+05:30,10454.05,10463.8,63.9,9.75,ST_TRAIL
long,2018-12-11 13:10:00+05:30,2018-12-11 13:30:00+05:30,10544.65,10510.85,0.0,-33.8,ST_TRAIL
long,2018-12-12 09:40:00+05:30,2018-12-12 12:50:00+05:30,10635.8,10642.85,38.7,7.05,ST_TRAIL
long,2018-12-12 14:15:00+05:30,2018-12-12 15:15:00+05:30,10689.45,10746.75,57.3,57.3,EOD_EXIT
long,2018-12-13 10:40:00+05:30,2018-12-13 11:05:00+05:30,10806.9,10786.0,0.0,-20.9,ST_TRAIL
long,2018-12-13 13:00:00+05:30,2018-12-13 14:05:00+05:30,10807.9,10808.0,29.9,0.1,ST_TRAIL
long,2018-12-14 09:55:00+05:30,2018-12-14 11:10:00+05:30,10810.25,10775.7,0.0,-34.55,ST_TRAIL
long,2018-12-17 10:40:00+05:30,2018-12-17 13:40:00+05:30,10873.65,10852.9,0.0,-20.75,ST_TRAIL
short,2018-12-18 10:20:00+05:30,2018-12-18 11:55:00+05:30,10822.55,10841.65,0.0,-19.1,ST_TRAIL
long,2018-12-18 13:15:00+05:30,2018-12-18 13:55:00+05:30,10866.4,10855.2,6.1,-11.2,ST_TRAIL
long,2018-12-19 10:00:00+05:30,2018-12-19 10:50:00+05:30,10959.9,10943.25,2.1,-16.65,ST_TRAIL
long,2018-12-19 13:50:00+05:30,2018-12-19 15:10:00+05:30,10981.45,10966.35,0.75,-15.1,ST_TRAIL
long,2018-12-20 13:00:00+05:30,2018-12-20 13:20:00+05:30,10939.0,10923.9,0.45,-15.1,ST_TRAIL
long,2018-12-20 14:20:00+05:30,2018-12-20 15:15:00+05:30,10939.0,10953.15,19.95,14.15,EOD_EXIT
short,2018-12-21 10:05:00+05:30,2018-12-21 12:25:00+05:30,10897.0,10836.2,82.35,60.8,ST_TRAIL
short,2018-12-21 13:20:00+05:30,2018-12-21 15:15:00+05:30,10823.15,10753.45,75.7,69.7,EOD_EXIT
short,2018-12-24 10:00:00+05:30,2018-12-24 12:30:00+05:30,10716.8,10737.55,2.9,-20.75,ST_TRAIL
short,2018-12-24 14:00:00+05:30,2018-12-24 15:15:00+05:30,10728.2,10667.45,72.7,60.75,EOD_EXIT
short,2018-12-26 09:40:00+05:30,2018-12-26 11:00:00+05:30,10552.05,10577.9,14.7,-25.85,ST_TRAIL
long,2018-12-26 13:30:00+05:30,2018-12-26 15:15:00+05:30,10652.1,10731.1,88.2,79.0,EOD_EXIT
long,2018-12-27 10:50:00+05:30,2018-12-27 11:15:00+05:30,10831.95,10798.7,0.0,-33.25,ST_TRAIL
long,2018-12-28 09:40:00+05:30,2018-12-28 14:10:00+05:30,10875.15,10878.4,11.65,3.25,ST_TRAIL
short,2018-12-31 14:30:00+05:30,2018-12-31 15:15:00+05:30,10873.25,10862.15,11.1,11.1,EOD_EXIT
short,2019-01-01 10:00:00+05:30,2019-01-01 14:00:00+05:30,10822.85,10822.65,13.9,0.2,ST_TRAIL
long,2019-01-01 14:30:00+05:30,2019-01-01 15:15:00+05:30,10864.6,10911.6,47.0,47.0,EOD_EXIT
short,2019-01-02 13:40:00+05:30,2019-01-02 14:30:00+05:30,10763.4,10780.4,23.4,-17.0,ST_TRAIL
long,2019-01-03 09:40:00+05:30,2019-01-03 10:35:00+05:30,10804.55,10776.6,5.25,-27.95,ST_TRAIL
short,2019-01-03 11:20:00+05:30,2019-01-03 13:20:00+05:30,10740.05,10728.1,37.1,11.95,ST_TRAIL
short,2019-01-03 13:50:00+05:30,2019-01-03 15:15:00+05:30,10690.6,10672.55,19.65,18.05,EOD_EXIT
short,2019-01-04 09:40:00+05:30,2019-01-04 11:00:00+05:30,10666.65,10678.75,32.6,-12.1,ST_TRAIL
long,2019-01-07 10:25:00+05:30,2019-01-07 11:30:00+05:30,10823.2,10802.3,1.6,-20.9,ST_TRAIL
long,2019-01-07 13:20:00+05:30,2019-01-07 13:30:00+05:30,10809.6,10794.55,0.0,-15.05,ST_TRAIL
long,2019-01-07 14:15:00+05:30,2019-01-07 14:40:00+05:30,10803.55,10786.3,0.0,-17.25,ST_TRAIL
short,2019-01-08 10:55:00+05:30,2019-01-08 12:20:00+05:30,10763.15,10771.75,13.4,-8.6,ST_TRAIL
short,2019-01-08 13:20:00+05:30,2019-01-08 13:35:00+05:30,10763.75,10781.7,0.0,-17.95,ST_TRAIL
long,2019-01-08 14:00:00+05:30,2019-01-08 15:15:00+05:30,10802.1,10804.0,10.95,1.9,EOD_EXIT
long,2019-01-09 13:20:00+05:30,2019-01-09 13:45:00+05:30,10854.4,10836.9,6.05,-17.5,ST_TRAIL
short,2019-01-09 14:00:00+05:30,2019-01-09 14:40:00+05:30,10773.15,10815.85,5.4,-42.7,ST_TRAIL
long,2019-01-10 14:10:00+05:30,2019-01-10 14:20:00+05:30,10831.35,10808.1,0.0,-23.25,ST_TRAIL
short,2019-01-11 10:35:00+05:30,2019-01-11 14:15:00+05:30,10806.3,10765.35,63.3,40.95,ST_TRAIL
short,2019-01-14 10:05:00+05:30,2019-01-14 13:35:00+05:30,10725.15,10717.7,30.6,7.45,ST_TRAIL
long,2019-01-15 10:40:00+05:30,2019-01-15 12:00:00+05:30,10828.55,10844.15,29.1,15.6,ST_TRAIL
long,2019-01-15 13:45:00+05:30,2019-01-15 15:15:00+05:30,10852.65,10891.15,38.5,38.5,EOD_EXIT
long,2019-01-17 14:30:00+05:30,2019-01-17 15:15:00+05:30,10906.8,10896.85,17.6,-9.95,EOD_EXIT
short,2019-01-18 10:15:00+05:30,2019-01-18 10:45:00+05:30,10864.25,10892.15,1.35,-27.9,ST_TRAIL
long,2019-01-21 09:45:00+05:30,2019-01-21 11:20:00+05:30,10965.35,10958.95,18.45,-6.4,ST_TRAIL
short,2019-01-22 11:10:00+05:30,2019-01-22 12:35:00+05:30,10895.2,10890.3,24.15,4.9,ST_TRAIL
long,2019-01-22 14:00:00+05:30,2019-01-22 14:40:00+05:30,10911.65,10898.75,7.2,-12.9,ST_TRAIL
long,2019-01-23 11:25:00+05:30,2019-01-23 12:55:00+05:30,10923.35,10927.6,19.45,4.25,ST_TRAIL
short,2019-01-23 13:30:00+05:30,2019-01-23 14:00:00+05:30,10915.3,10926.55,4.05,-11.25,ST_TRAIL
long,2019-01-24 10:45:00+05:30,2019-01-24 11:10:00+05:30,10854.3,10835.5,1.55,-18.8,ST_TRAIL
short,2019-01-24 13:45:00+05:30,2019-01-24 14:05:00+05:30,10803.45,10832.45,0.0,-29.0,ST_TRAIL
long,2019-01-25 10:00:00+05:30,2019-01-25 11:15:00+05:30,10927.5,10902.55,0.0,-24.95,ST_TRAIL
long,2019-01-25 13:00:00+05:30,2019-01-25 13:30:00+05:30,10900.4,10882.15,0.0,-18.25,ST_TRAIL
short,2019-01-25 13:45:00+05:30,2019-01-25 15:15:00+05:30,10866.55,10796.1,99.45,70.45,EOD_EXIT
short,2019-01-28 09:45:00+05:30,2019-01-28 14:30:00+05:30,10708.7,10672.0,73.2,36.7,ST_TRAIL
short,2019-01-29 13:15:00+05:30,2019-01-29 15:00:00+05:30,10585.8,10627.45,0.0,-41.65,ST_TRAIL
short,2019-01-30 10:30:00+05:30,2019-01-30 12:40:00+05:30,10647.65,10653.9,21.3,-6.25,ST_TRAIL
short,2019-01-30 13:40:00+05:30,2019-01-30 14:00:00+05:30,10657.1,10672.25,6.15,-15.15,ST_TRAIL
long,2019-01-31 10:10:00+05:30,2019-01-31 15:15:00+05:30,10693.0,10831.65,140.2,138.65,EOD_EXIT
long,2019-02-01 10:00:00+05:30,2019-02-01 12:45:00+05:30,10876.3,10898.75,76.9,22.45,ST_TRAIL
long,2019-02-01 13:00:00+05:30,2019-02-01 13:35:00+05:30,10973.6,10934.95,6.35,-38.65,ST_TRAIL
short,2019-02-01 13:50:00+05:30,2019-02-01 14:45:00+05:30,10924.7,10886.9,82.65,37.8,ST_TRAIL
short,2019-02-04 09:40:00+05:30,2019-02-04 12:00:00+05:30,10839.8,10860.6,6.45,-20.8,ST_TRAIL
long,2019-02-04 14:10:00+05:30,2019-02-04 15:15:00+05:30,10872.35,10910.5,50.75,38.15,EOD_EXIT
long,2019-02-06 13:55:00+05:30,2019-02-06 15:15:00+05:30,11052.45,11061.4,11.85,8.95,EOD_EXIT
long,2019-02-07 10:40:00+05:30,2019-02-07 11:55:00+05:30,11095.15,11085.9,8.85,-9.25,ST_TRAIL
long,2019-02-07 13:45:00+05:30,2019-02-07 15:05:00+05:30,11101.25,11086.05,7.6,-15.2,ST_TRAIL
short,2019-02-08 10:00:00+05:30,2019-02-08 13:20:00+05:30,11015.75,10980.45,62.55,35.3,ST_TRAIL
long,2019-02-08 13:45:00+05:30,2019-02-08 15:00:00+05:30,11003.5,10969.8,14.6,-33.7,ST_TRAIL
short,2019-02-11 09:55:00+05:30,2019-02-11 11:50:00+05:30,10864.3,10893.9,0.0,-29.6,ST_TRAIL
short,2019-02-12 09:40:00+05:30,2019-02-12 11:30:00+05:30,10881.7,10892.7,13.65,-11.0,ST_TRAIL
short,2019-02-12 13:05:00+05:30,2019-02-12 14:20:00+05:30,10867.35,10887.5,1.1,-20.15,ST_TRAIL
long,2019-02-13 11:05:00+05:30,2019-02-13 13:30:00+05:30,10867.7,10844.5,0.0,-23.2,ST_TRAIL
long,2019-02-13 14:05:00+05:30,2019-02-13 14:35:00+05:30,10858.0,10825.2,0.0,-32.8,ST_TRAIL
short,2019-02-14 10:05:00+05:30,2019-02-14 12:10:00+05:30,10750.4,10753.75,13.55,-3.35,ST_TRAIL
short,2019-02-15 09:40:00+05:30,2019-02-15 13:05:00+05:30,10714.15,10656.95,82.65,57.2,ST_TRAIL
long,2019-02-15 13:45:00+05:30,2019-02-15 14:45:00+05:30,10675.35,10678.65,51.05,3.3,ST_TRAIL
short,2019-02-18 09:40:00+05:30,2019-02-18 12:30:00+05:30,10671.25,10673.6,31.05,-2.35,ST_TRAIL
short,2019-02-18 13:55:00+05:30,2019-02-18 15:15:00+05:30,10660.55,10639.65,20.9,20.9,EOD_EXIT
long,2019-02-19 09:40:00+05:30,2019-02-19 14:05:00+05:30,10681.0,10695.75,40.7,14.75,ST_TRAIL
long,2019-02-20 09:40:00+05:30,2019-02-20 11:15:00+05:30,10689.2,10665.55,0.0,-23.65,ST_TRAIL
long,2019-02-21 10:55:00+05:30,2019-02-21 14:35:00+05:30,10743.0,10780.8,60.6,37.8,ST_TRAIL
long,2019-02-25 13:20:00+05:30,2019-02-25 15:15:00+05:30,10839.35,10880.95,46.05,41.6,EOD_EXIT
short,2019-02-26 09:45:00+05:30,2019-02-26 10:25:00+05:30,10780.0,10773.8,45.7,6.2,ST_TRAIL
long,2019-02-26 11:10:00+05:30,2019-02-26 13:35:00+05:30,10803.3,10831.15,56.55,27.85,ST_TRAIL
long,2019-02-26 14:15:00+05:30,2019-02-26 14:50:00+05:30,10855.2,10846.1,25.8,-9.1,ST_TRAIL
long,2019-02-27 09:40:00+05:30,2019-02-27 11:15:00+05:30,10910.6,10892.85,26.5,-17.75,ST_TRAIL
short,2019-02-28 09:40:00+05:30,2019-02-28 13:20:00+05:30,10818.15,10809.95,27.5,8.2,ST_TRAIL
long,2019-02-28 14:00:00+05:30,2019-02-28 15:00:00+05:30,10832.8,10791.25,9.5,-41.55,ST_TRAIL
long,2019-03-01 14:25:00+05:30,2019-03-01 15:15:00+05:30,10854.1,10860.3,19.75,6.2,EOD_EXIT
long,2019-03-05 10:20:00+05:30,2019-03-05 15:15:00+05:30,10866.85,10991.5,124.65,124.65,EOD_EXIT
long,2019-03-06 11:15:00+05:30,2019-03-06 12:55:00+05:30,11031.55,11033.15,16.0,1.6,ST_TRAIL
long,2019-03-06 13:15:00+05:30,2019-03-06 13:25:00+05:30,11039.4,11024.35,0.0,-15.05,ST_TRAIL
long,2019-03-07 10:40:00+05:30,2019-03-07 11:00:00+05:30,11068.95,11050.25,0.0,-18.7,ST_TRAIL
long,2019-03-07 13:45:00+05:30,2019-03-07 15:00:00+05:30,11063.6,11065.1,22.8,1.5,ST_TRAIL
short,2019-03-08 09:50:00+05:30,2019-03-08 11:25:00+05:30,11017.7,11042.7,5.2,-25.0,ST_TRAIL
long,2019-03-11 09:40:00+05:30,2019-03-11 13:45:00+05:30,11125.05,11149.75,43.6,24.7,ST_TRAIL
long,2019-03-12 09:40:00+05:30,2019-03-12 11:50:00+05:30,11266.7,11277.55,35.35,10.85,ST_TRAIL
long,2019-03-13 09:35:00+05:30,2019-03-13 10:10:00+05:30,11320.3,11301.7,15.85,-18.6,ST_TRAIL
long,2019-03-13 13:35:00+05:30,2019-03-13 14:25:00+05:30,11330.45,11322.2,15.4,-8.25,ST_TRAIL
short,2019-03-14 10:15:00+05:30,2019-03-14 13:25:00+05:30,11345.65,11337.25,28.2,8.4,ST_TRAIL
long,2019-03-15 09:40:00+05:30,2019-03-15 11:45:00+05:30,11419.7,11403.8,3.2,-15.9,ST_TRAIL
long,2019-03-15 13:00:00+05:30,2019-03-15 15:00:00+05:30,11446.45,11440.5,34.0,-5.95,ST_TRAIL
short,2019-03-18 10:35:00+05:30,2019-03-18 12:25:00+05:30,11476.45,11448.5,53.4,27.95,ST_TRAIL
short,2019-03-18 14:20:00+05:30,2019-03-18 15:00:00+05:30,11424.15,11446.95,3.2,-22.8,ST_TRAIL
long,2019-03-19 10:55:00+05:30,2019-03-19 12:30:00+05:30,11486.95,11470.25,0.0,-16.7,ST_TRAIL
long,2019-03-19 13:55:00+05:30,2019-03-19 15:15:00+05:30,11501.0,11538.15,37.15,37.15,EOD_EXIT
long,2019-03-20 09:50:00+05:30,2019-03-20 12:00:00+05:30,11542.45,11530.25,8.25,-12.2,ST_TRAIL
long,2019-03-22 09:45:00+05:30,2019-03-22 10:25:00+05:30,11563.4,11543.25,1.35,-20.15,ST_TRAIL
short,2019-03-22 10:30:00+05:30,2019-03-22 12:55:00+05:30,11531.65,11509.1,46.8,22.55,ST_TRAIL
short,2019-03-22 13:50:00+05:30,2019-03-22 15:15:00+05:30,11506.85,11477.5,67.85,29.35,EOD_EXIT
short,2019-03-25 09:45:00+05:30,2019-03-25 13:45:00+05:30,11349.1,11341.65,23.2,7.45,ST_TRAIL
short,2019-03-25 14:05:00+05:30,2019-03-25 14:55:00+05:30,11339.2,11343.55,26.8,-4.35,ST_TRAIL
long,2019-03-26 09:40:00+05:30,2019-03-26 10:45:00+05:30,11394.3,11372.8,7.45,-21.5,ST_TRAIL
long,2019-03-26 13:25:00+05:30,2019-03-26 15:15:00+05:30,11406.75,11484.25,79.25,77.5,EOD_EXIT
long,2019-03-27 10:50:00+05:30,2019-03-27 11:30:00+05:30,11544.8,11512.4,0.0,-32.4,ST_TRAIL
short,2019-03-27 13:50:00+05:30,2019-03-27 14:30:00+05:30,11438.7,11480.6,10.45,-41.9,ST_TRAIL
long,2019-03-28 09:45:00+05:30,2019-03-28 14:35:00+05:30,11493.95,11532.6,67.35,38.65,ST_TRAIL
long,2019-04-01 10:00:00+05:30,2019-04-01 10:50:00+05:30,11698.5,11688.5,16.4,-10.0,ST_TRAIL
long,2019-04-01 13:05:00+05:30,2019-04-01 14:40:00+05:30,11710.45,11714.2,24.45,3.75,ST_TRAIL
long,2019-04-02 13:25:00+05:30,2019-04-02 14:10:00+05:30,11706.7,11676.3,0.0,-30.4,ST_TRAIL
short,2019-04-03 14:10:00+05:30,2019-04-03 15:15:00+05:30,11715.75,11639.2,76.55,76.55,EOD_EXIT
short,2019-04-04 10:10:00+05:30,2019-04-04 12:15:00+05:30,11636.9,11640.55,26.0,-3.65,ST_TRAIL
short,2019-04-04 13:55:00+05:30,2019-04-04 15:00:00+05:30,11622.75,11596.45,55.75,26.3,ST_TRAIL
long,2019-04-05 13:25:00+05:30,2019-04-05 14:05:00+05:30,11644.75,11629.95,9.05,-14.8,ST_TRAIL
short,2019-04-08 11:15:00+05:30,2019-04-08 15:00:00+05:30,11642.75,11605.5,92.75,37.25,ST_TRAIL
long,2019-04-09 14:00:00+05:30,2019-04-09 15:15:00+05:30,11626.4,11681.75,55.35,55.35,EOD_EXIT
short,2019-04-10 14:25:00+05:30,2019-04-10 14:55:00+05:30,11592.9,11614.15,0.0,-21.25,ST_TRAIL
short,2019-04-11 10:10:00+05:30,2019-04-11 10:50:00+05:30,11581.65,11598.2,0.0,-16.55,ST_TRAIL
short,2019-04-11 11:15:00+05:30,2019-04-11 13:05:00+05:30,11578.0,11586.6,6.8,-8.6,ST_TRAIL
long,2019-04-12 13:15:00+05:30,2019-04-12 15:15:00+05:30,11601.1,11642.4,52.35,41.3,EOD_EXIT
long,2019-04-15 10:25:00+05:30,2019-04-15 13:20:00+05:30,11677.95,11677.05,11.15,-0.9,ST_TRAIL
long,2019-04-15 13:40:00+05:30,2019-04-15 14:40:00+05:30,11683.7,11683.8,18.3,0.1,ST_TRAIL
long,2019-04-16 09:40:00+05:30,2019-04-16 15:00:00+05:30,11761.4,11788.65,47.05,27.25,ST_TRAIL
short,2019-04-18 09:40:00+05:30,2019-04-18 12:50:00+05:30,11794.4,11765.3,51.55,29.1,ST_TRAIL
short,2019-04-22 13:15:00+05:30,2019-04-22 13:35:00+05:30,11630.0,11646.5,0.45,-16.5,ST_TRAIL
short,2019-04-22 14:30:00+05:30,2019-04-22 15:15:00+05:30,11625.35,11594.55,31.0,30.8,EOD_EXIT
long,2019-04-23 10:25:00+05:30,2019-04-23 12:20:00+05:30,11611.6,11619.65,30.7,8.05,ST_TRAIL
long,2019-04-23 13:05:00+05:30,2019-04-23 14:35:00+05:30,11626.0,11599.95,8.25,-26.05,ST_TRAIL
short,2019-04-24 10:55:00+05:30,2019-04-24 11:30:00+05:30,11582.8,11603.7,1.6,-20.9,ST_TRAIL
short,2019-04-24 13:20:00+05:30,2019-04-24 13:55:00+05:30,11598.0,11633.25,5.0,-35.25,ST_TRAIL
long,2019-04-25 10:40:00+05:30,2019-04-25 12:15:00+05:30,11769.25,11769.05,23.55,-0.2,ST_TRAIL
long,2019-04-25 13:10:00+05:30,2019-04-25 13:20:00+05:30,11767.1,11742.45,0.0,-24.65,ST_TRAIL
long,2019-04-26 14:20:00+05:30,2019-04-26 15:15:00+05:30,11744.35,11754.9,13.65,10.55,EOD_EXIT
short,2019-04-30 09:40:00+05:30,2019-04-30 10:55:00+05:30,11700.6,11690.5,40.25,10.1,ST_TRAIL
long,2019-04-30 14:05:00+05:30,2019-04-30 15:15:00+05:30,11708.0,11750.7,43.9,42.7,EOD_EXIT
long,2019-05-02 10:15:00+05:30,2019-05-02 11:55:00+05:30,11780.9,11757.15,3.15,-23.75,ST_TRAIL
short,2019-05-03 14:15:00+05:30,2019-05-03 15:15:00+05:30,11746.75,11714.9,40.35,31.85,EOD_EXIT
short,2019-05-06 13:45:00+05:30,2019-05-06 15:00:00+05:30,11601.9,11607.65,24.7,-5.75,ST_TRAIL
short,2019-05-07 10:45:00+05:30,2019-05-07 11:50:00+05:30,11598.4,11614.55,3.05,-16.15,ST_TRAIL
short,2019-05-07 13:05:00+05:30,2019-05-07 15:15:00+05:30,11616.9,11496.2,124.1,120.7,EOD_EXIT
short,2019-05-08 10:20:00+05:30,2019-05-08 12:35:00+05:30,11415.65,11421.05,16.3,-5.4,ST_TRAIL
short,2019-05-08 14:05:00+05:30,2019-05-08 15:15:00+05:30,11413.2,11358.1,56.3,55.1,EOD_EXIT
short,2019-05-09 09:40:00+05:30,2019-05-09 10:00:00+05:30,11297.75,11332.15,0.0,-34.4,ST_TRAIL
short,2019-05-09 13:05:00+05:30,2019-05-09 14:15:00+05:30,11276.75,11292.4,11.35,-15.65,ST_TRAIL
long,2019-05-09 14:30:00+05:30,2019-05-09 14:45:00+05:30,11329.1,11305.25,18.15,-23.85,ST_TRAIL
short,2019-05-10 09:45:00+05:30,2019-05-10 11:00:00+05:30,11300.15,11317.7,19.6,-17.55,ST_TRAIL
long,2019-05-10 14:00:00+05:30,2019-05-10 15:00:00+05:30,11311.25,11286.75,25.1,-24.5,ST_TRAIL
short,2019-05-14 10:10:00+05:30,2019-05-14 12:20:00+05:30,11131.45,11134.85,17.1,-3.4,ST_TRAIL
long,2019-05-14 13:15:00+05:30,2019-05-14 14:45:00+05:30,11169.25,11227.6,118.7,58.35,ST_TRAIL
long,2019-05-15 10:10:00+05:30,2019-05-15 11:45:00+05:30,11273.0,11259.5,12.25,-13.5,ST_TRAIL
short,2019-05-15 13:15:00+05:30,2019-05-15 13:50:00+05:30,11205.3,11257.85,0.0,-52.55,STOP_LOSS
short,2019-05-15 14:30:00+05:30,2019-05-15 15:15:00+05:30,11231.7,11143.55,88.15,88.15,EOD_EXIT
short,2019-05-16 13:00:00+05:30,2019-05-16 13:50:00+05:30,11166.85,11205.5,0.0,-38.65,ST_TRAIL
long,2019-05-16 14:05:00+05:30,2019-05-16 14:45:00+05:30,11225.7,11204.65,31.25,-21.05,ST_TRAIL
long,2019-05-17 10:40:00+05:30,2019-05-17 13:00:00+05:30,11314.95,11319.65,36.5,4.7,ST_TRAIL
long,2019-05-17 13:30:00+05:30,2019-05-17 14:20:00+05:30,11362.95,11349.85,24.35,-13.1,ST_TRAIL
long,2019-05-20 10:00:00+05:30,2019-05-20 14:25:00+05:30,11664.7,11782.35,153.25,117.65,ST_TRAIL
short,2019-05-21 13:00:00+05:30,2019-05-21 15:15:00+05:30,11780.5,11718.45,95.05,62.05,EOD_EXIT
short,2019-05-22 11:20:00+05:30,2019-05-22 13:05:00+05:30,11720.9,11728.25,15.5,-7.35,ST_TRAIL
long,2019-05-22 14:00:00+05:30,2019-05-22 14:25:00+05:30,11773.85,11736.65,5.45,-37.2,ST_TRAIL
short,2019-05-22 14:30:00+05:30,2019-05-22 15:15:00+05:30,11737.55,11731.65,17.35,5.9,EOD_EXIT
long,2019-05-23 10:15:00+05:30,2019-05-23 10:50:00+05:30,11976.45,11970.55,58.3,-5.9,BREAKEVEN_SL
short,2019-05-23 11:20:00+05:30,2019-05-23 13:05:00+05:30,11882.0,11852.55,88.35,29.45,ST_TRAIL
short,2019-05-23 13:55:00+05:30,2019-05-23 15:15:00+05:30,11781.55,11653.5,143.45,128.05,EOD_EXIT
