entry_time,exit_time,direction,entry_price,exit_price,stop_loss,peak_profit,pnl,exit_reason,month
2025-01-24 11:30:00+05:30,2025-01-24 12:30:00+05:30,long,23321.75,23213.55,23240.123875,2.0,-108.2,STOP_LOSS,2025-01
2025-01-27 09:30:00+05:30,2025-01-27 12:15:00+05:30,short,22994.0,22936.25,23027.453601165438,147.45000000000073,57.75,TRAILING_PROFIT,2025-01
2025-01-28 11:15:00+05:30,2025-01-28 14:45:00+05:30,long,22971.2,22987.6,22946.74436559644,158.14999999999782,16.4,TRAILING_PROFIT,2025-01
2025-01-29 13:15:00+05:30,2025-01-29 15:15:00+05:30,long,23162.95,23176.2,23081.879675,13.25,13.25,EOD_EXIT,2025-01
2025-01-31 09:30:00+05:30,2025-01-31 15:15:00+05:30,long,23349.45,23533.85,23333.897322462602,184.39999999999782,184.4,EOD_EXIT,2025-01
2025-02-01 12:30:00+05:30,2025-02-01 14:00:00+05:30,short,23418.45,23520.25,23500.414575000003,45.04999999999927,-101.8,STOP_LOSS,2025-02
2025-02-06 10:00:00+05:30,2025-02-06 15:15:00+05:30,short,23627.8,23628.05,23647.28326835816,54.79999999999927,-0.25,EOD_EXIT,2025-02
2025-02-07 11:30:00+05:30,2025-02-07 12:00:00+05:30,long,23683.6,23573.9,23600.7074,0.0,-109.7,STOP_LOSS,2025-02
2025-02-10 09:30:00+05:30,2025-02-10 15:15:00+05:30,short,23408.25,23376.05,23433.277590278238,81.65000000000146,32.2,EOD_EXIT,2025-02
2025-02-12 12:45:00+05:30,2025-02-12 14:30:00+05:30,long,23074.8,22991.45,22994.0382,46.0,-83.35,STOP_LOSS,2025-02
2025-02-14 09:30:00+05:30,2025-02-14 14:30:00+05:30,short,23043.2,22961.3,23051.175137356226,251.25,81.9,ST_TOUCH,2025-02
2025-02-17 11:00:00+05:30,2025-02-17 13:30:00+05:30,short,22805.7,22937.55,22885.51995,0.0,-131.85,STOP_LOSS,2025-02
2025-02-18 10:45:00+05:30,2025-02-18 12:15:00+05:30,long,22869.65,22876.4,22789.606225000003,6.75,6.75,ST_TOUCH,2025-02
2025-02-19 10:15:00+05:30,2025-02-19 10:45:00+05:30,long,23034.3,22927.95,22953.679949999998,0.0,-106.35,STOP_LOSS,2025-02
2025-02-21 09:30:00+05:30,2025-02-21 15:00:00+05:30,short,22843.5,22810.75,22845.35436946674,107.90000000000146,32.75,TRAILING_PROFIT,2025-02
2025-03-11 09:30:00+05:30,2025-03-11 10:30:00+05:30,short,22362.65,22441.0,22440.919275,0.0,-78.35,STOP_LOSS,2025-03
2025-03-12 11:15:00+05:30,2025-03-12 14:15:00+05:30,short,22385.25,22464.95,22463.598375,45.5,-79.7,STOP_LOSS,2025-03
2025-03-13 09:30:00+05:30,2025-03-13 14:15:00+05:30,long,22490.15,22406.6,22419.38452522642,54.94999999999709,-83.55,STOP_LOSS,2025-03
2025-03-25 11:30:00+05:30,2025-03-25 13:45:00+05:30,short,23642.55,23733.1,23725.298925,0.0,-90.55,STOP_LOSS,2025-03
2025-03-28 11:30:00+05:30,2025-03-28 15:15:00+05:30,short,23569.05,23495.15,23596.63334267493,95.79999999999927,73.9,EOD_EXIT,2025-03
2025-04-02 13:15:00+05:30,2025-04-02 15:15:00+05:30,long,23298.25,23330.8,23237.160918788104,39.5,32.55,EOD_EXIT,2025-04
2025-04-04 09:30:00+05:30,2025-04-04 10:45:00+05:30,short,23062.25,22999.15,23108.721338955904,128.79999999999927,63.1,TRAILING_PROFIT,2025-04
2025-04-08 09:30:00+05:30,2025-04-08 10:00:00+05:30,long,22479.3,22383.95,22400.62245,0.0,-95.35,STOP_LOSS,2025-04
2025-04-17 11:30:00+05:30,2025-04-17 15:15:00+05:30,long,23596.5,23837.75,23580.31645558503,263.2000000000007,241.25,EOD_EXIT,2025-04
2025-04-23 10:45:00+05:30,2025-04-23 11:30:00+05:30,short,24152.45,24239.2,24236.983575000002,0.0,-86.75,STOP_LOSS,2025-04
